"Index" "MSFT.Adjusted"
"2007-01-03" 22.672358
"2007-01-04" 22.634388
"2007-01-05" 22.505308
"2007-01-08" 22.725502
"2007-01-09" 22.748278
"2007-01-10" 22.520491
"2007-01-11" 23.31016
"2007-01-12" 23.697393
"2007-01-16" 23.65943
"2007-01-17" 23.613867
"2007-01-18" 23.537947
"2007-01-19" 23.621466
"2007-01-22" 23.325344
"2007-01-23" 23.340528
"2007-01-24" 23.606285
"2007-01-25" 23.120331
"2007-01-26" 23.23423
"2007-01-29" 23.181078
"2007-01-30" 23.143108
"2007-01-31" 23.431643
"2007-02-01" 23.203859
"2007-02-02" 22.922916
"2007-02-05" 22.482529
"2007-02-06" 22.406607
"2007-02-07" 22.300306
"2007-02-08" 22.216784
"2007-02-09" 22.004179
"2007-02-12" 21.97381
"2007-02-13" 22.103336
"2007-02-14" 22.400486
"2007-02-15" 22.446201
"2007-02-16" 21.897615
"2007-02-20" 21.966192
"2007-02-21" 22.362387
"2007-02-22" 22.392864
"2007-02-23" 22.019526
"2007-02-26" 22.149048
"2007-02-27" 21.234745
"2007-02-28" 21.463324
"2007-03-01" 21.402367
"2007-03-02" 21.15093
"2007-03-05" 20.990934
"2007-03-06" 21.204268
"2007-03-07" 21.036642
"2007-03-08" 20.815685
"2007-03-09" 20.792831
"2007-03-12" 20.90712
"2007-03-13" 20.35854
"2007-03-14" 20.876644
"2007-03-15" 20.785213
"2007-03-16" 20.823305
"2007-03-19" 21.204268
"2007-03-20" 21.211889
"2007-03-21" 21.73
"2007-03-22" 21.539515
"2007-03-23" 21.34903
"2007-03-26" 21.501421
"2007-03-27" 21.120453
"2007-03-28" 21.059504
"2007-03-29" 21.143316
"2007-03-30" 21.234745
"2007-04-02" 21.135687
"2007-04-03" 21.234745
"2007-04-04" 21.714762
"2007-04-05" 21.752855
"2007-04-09" 21.768097
"2007-04-10" 21.638571
"2007-04-11" 21.41761
"2007-04-12" 21.745234
"2007-04-13" 21.798563
"2007-04-16" 21.889996
"2007-04-17" 21.981426
"2007-04-18" 21.790945
"2007-04-19" 21.859524
"2007-04-20" 22.11096
"2007-04-23" 21.928093
"2007-04-24" 21.935717
"2007-04-25" 22.088097
"2007-04-26" 22.171907
"2007-04-27" 22.94907
"2007-04-30" 22.81192
"2007-05-01" 23.162409
"2007-05-02" 23.322412
"2007-05-03" 23.596697
"2007-05-04" 23.284311
"2007-05-07" 23.398602
"2007-05-08" 23.429083
"2007-05-09" 23.451937
"2007-05-10" 23.299555
"2007-05-11" 23.535749
"2007-05-14" 23.596697
"2007-05-15" 23.619635
"2007-05-16" 23.749575
"2007-05-17" 23.680782
"2007-05-18" 23.566124
"2007-05-21" 23.734289
"2007-05-22" 23.45911
"2007-05-23" 23.375029
"2007-05-24" 23.061625
"2007-05-25" 23.298586
"2007-05-29" 23.53554
"2007-05-30" 23.780157
"2007-05-31" 23.45911
"2007-06-01" 23.382669
"2007-06-04" 23.482038
"2007-06-05" 23.375029
"2007-06-06" 23.153355
"2007-06-07" 22.641211
"2007-06-08" 22.969904
"2007-06-11" 22.94697
"2007-06-12" 22.817028
"2007-06-13" 23.22979
"2007-06-14" 23.329163
"2007-06-15" 23.306231
"2007-06-18" 23.32152
"2007-06-19" 23.283297
"2007-06-20" 22.939329
"2007-06-21" 23.099846
"2007-06-22" 22.541838
"2007-06-25" 22.541838
"2007-06-26" 22.564774
"2007-06-27" 22.832312
"2007-06-28" 22.801737
"2007-06-29" 22.526556
"2007-07-02" 22.732944
"2007-07-03" 22.94697
"2007-07-05" 22.924038
"2007-07-06" 22.908751
"2007-07-09" 22.832312
"2007-07-10" 22.419538
"2007-07-11" 22.541838
"2007-07-12" 22.985186
"2007-07-13" 22.794094
"2007-07-16" 22.954615
"2007-07-17" 23.527903
"2007-07-18" 23.63492
"2007-07-19" 24.085909
"2007-07-20" 23.818373
"2007-07-23" 23.841305
"2007-07-24" 23.543192
"2007-07-25" 23.4744
"2007-07-26" 22.916393
"2007-07-27" 22.465401
"2007-07-30" 22.473053
"2007-07-31" 22.159647
"2007-08-01" 22.39661
"2007-08-02" 22.564774
"2007-08-03" 22.136724
"2007-08-06" 22.580069
"2007-08-07" 22.587708
"2007-08-08" 22.931677
"2007-08-09" 22.39661
"2007-08-10" 21.94562
"2007-08-13" 21.884466
"2007-08-14" 21.685032
"2007-08-15" 21.554634
"2007-08-16" 21.332184
"2007-08-17" 21.669689
"2007-08-20" 21.677361
"2007-08-21" 21.531614
"2007-08-22" 21.646679
"2007-08-23" 21.708042
"2007-08-24" 22.099253
"2007-08-27" 21.85379
"2007-08-28" 21.424231
"2007-08-29" 21.93049
"2007-08-30" 21.823099
"2007-08-31" 22.037878
"2007-09-04" 22.099253
"2007-09-05" 21.846113
"2007-09-06" 22.175951
"2007-09-07" 21.81543
"2007-09-10" 21.846113
"2007-09-11" 22.191296
"2007-09-12" 22.191296
"2007-09-13" 22.367722
"2007-09-14" 22.275673
"2007-09-17" 22.037878
"2007-09-18" 22.191296
"2007-09-19" 21.991858
"2007-09-20" 21.800093
"2007-09-21" 21.976517
"2007-09-24" 22.306355
"2007-09-25" 22.674545
"2007-09-26" 22.628527
"2007-09-27" 22.620855
"2007-09-28" 22.597847
"2007-10-01" 22.835638
"2007-10-02" 22.78194
"2007-10-03" 22.590178
"2007-10-04" 22.789614
"2007-10-05" 22.889324
"2007-10-08" 22.889324
"2007-10-09" 23.08877
"2007-10-10" 23.188484
"2007-10-11" 22.943027
"2007-10-12" 23.142458
"2007-10-15" 23.042744
"2007-10-16" 23.257524
"2007-10-17" 23.840492
"2007-10-18" 23.901863
"2007-10-19" 23.142458
"2007-10-22" 23.403259
"2007-10-23" 23.702421
"2007-10-24" 23.970896
"2007-10-25" 24.538528
"2007-10-26" 26.870413
"2007-10-29" 26.517563
"2007-10-30" 27.284632
"2007-10-31" 28.2358
"2007-11-01" 28.427563
"2007-11-02" 28.427563
"2007-11-05" 28.174435
"2007-11-06" 27.928965
"2007-11-07" 27.246283
"2007-11-08" 26.647968
"2007-11-09" 25.873228
"2007-11-12" 25.604752
"2007-11-13" 26.520578
"2007-11-14" 26.112688
"2007-11-15" 25.981855
"2007-11-16" 26.23583
"2007-11-19" 26.135777
"2007-11-20" 26.612928
"2007-11-21" 26.343573
"2007-11-23" 26.251215
"2007-11-26" 25.373867
"2007-11-27" 25.443138
"2007-11-28" 25.93568
"2007-11-29" 25.851021
"2007-11-30" 25.858721
"2007-12-03" 25.335382
"2007-12-04" 25.21995
"2007-12-05" 26.282
"2007-12-06" 26.589848
"2007-12-07" 26.574453
"2007-12-10" 26.751461
"2007-12-11" 26.243513
"2007-12-12" 26.528276
"2007-12-13" 27.105476
"2007-12-14" 27.174746
"2007-12-17" 26.466702
"2007-12-18" 26.736073
"2007-12-19" 26.774549
"2007-12-20" 27.336367
"2007-12-21" 27.751947
"2007-12-24" 28.152143
"2007-12-26" 28.175238
"2007-12-27" 27.68269
"2007-12-28" 27.798119
"2007-12-31" 27.397928
"2008-01-02" 27.105476
"2008-01-03" 27.220922
"2008-01-04" 26.459013
"2008-01-07" 26.636023
"2008-01-08" 25.743277
"2008-01-09" 26.505178
"2008-01-10" 26.420536
"2008-01-11" 26.097298
"2008-01-14" 26.466702
"2008-01-15" 26.166557
"2008-01-16" 25.573969
"2008-01-17" 25.481611
"2008-01-18" 25.404654
"2008-01-22" 24.596565
"2008-01-23" 24.573483
"2008-01-24" 25.589365
"2008-01-25" 25.350777
"2008-01-28" 25.181469
"2008-01-29" 25.089111
"2008-01-30" 24.781275
"2008-01-31" 25.089111
"2008-02-01" 23.434464
"2008-02-04" 23.23436
"2008-02-05" 22.37241
"2008-02-06" 21.949131
"2008-02-07" 21.641287
"2008-02-08" 21.979912
"2008-02-11" 21.71055
"2008-02-12" 21.810596
"2008-02-13" 22.28776
"2008-02-14" 21.933741
"2008-02-15" 21.872169
"2008-02-19" 21.763996
"2008-02-20" 21.802635
"2008-02-21" 21.709927
"2008-02-22" 21.385429
"2008-02-25" 21.509045
"2008-02-26" 21.926254
"2008-02-27" 21.833538
"2008-02-28" 21.578583
"2008-02-29" 21.014587
"2008-03-03" 20.852335
"2008-03-04" 21.315907
"2008-03-05" 21.725374
"2008-03-06" 21.300455
"2008-03-07" 21.532227
"2008-03-10" 21.671291
"2008-03-11" 22.621584
"2008-03-12" 22.119398
"2008-03-13" 22.111668
"2008-03-14" 21.601757
"2008-03-17" 21.864439
"2008-03-18" 22.729746
"2008-03-19" 22.111668
"2008-03-20" 22.544329
"2008-03-24" 22.536596
"2008-03-25" 22.513422
"2008-03-26" 22.065315
"2008-03-27" 21.671291
"2008-03-28" 21.563124
"2008-03-31" 21.926254
"2008-04-01" 22.791557
"2008-04-02" 22.528873
"2008-04-03" 22.405254
"2008-04-04" 22.528873
"2008-04-07" 22.528873
"2008-04-08" 22.212107
"2008-04-09" 22.320276
"2008-04-10" 22.490242
"2008-04-11" 21.848986
"2008-04-14" 21.679024
"2008-04-15" 21.825811
"2008-04-16" 22.366627
"2008-04-17" 22.575233
"2008-04-18" 23.177845
"2008-04-21" 23.502346
"2008-04-22" 23.371004
"2008-04-23" 24.298113
"2008-04-24" 24.568521
"2008-04-25" 23.046511
"2008-04-28" 22.397532
"2008-04-29" 22.127123
"2008-04-30" 22.034414
"2008-05-01" 22.714296
"2008-05-02" 22.590681
"2008-05-05" 22.467064
"2008-05-06" 22.946075
"2008-05-07" 22.567501
"2008-05-08" 22.613861
"2008-05-09" 22.706566
"2008-05-12" 23.170124
"2008-05-13" 23.092587
"2008-05-14" 23.208897
"2008-05-15" 23.612123
"2008-05-16" 23.255424
"2008-05-19" 22.84444
"2008-05-20" 22.301634
"2008-05-21" 21.906166
"2008-05-22" 22.076757
"2008-05-23" 21.751072
"2008-05-27" 22.05349
"2008-05-28" 21.851881
"2008-05-29" 21.952686
"2008-05-30" 21.960442
"2008-06-02" 21.557213
"2008-06-03" 21.177242
"2008-06-04" 21.355602
"2008-06-05" 21.944931
"2008-06-06" 21.316833
"2008-06-09" 21.487423
"2008-06-10" 21.626999
"2008-06-11" 21.029913
"2008-06-12" 21.898413
"2008-06-13" 22.542019
"2008-06-16" 22.43346
"2008-06-17" 22.332655
"2008-06-18" 22.069
"2008-06-19" 22.43346
"2008-06-20" 21.890654
"2008-06-23" 21.689045
"2008-06-24" 21.502932
"2008-06-25" 21.983706
"2008-06-26" 21.518442
"2008-06-27" 21.42539
"2008-06-30" 21.332335
"2008-07-01" 20.836054
"2008-07-02" 20.068367
"2008-07-03" 20.145918
"2008-07-07" 20.184687
"2008-07-08" 20.045111
"2008-07-09" 19.564337
"2008-07-10" 19.734934
"2008-07-11" 19.579838
"2008-07-14" 19.502296
"2008-07-15" 20.277737
"2008-07-16" 21.138481
"2008-07-17" 21.340097
"2008-07-18" 20.052864
"2008-07-21" 19.882275
"2008-07-22" 20.006336
"2008-07-23" 20.494865
"2008-07-24" 19.727177
"2008-07-25" 20.285492
"2008-07-28" 19.773701
"2008-07-29" 20.246719
"2008-07-30" 20.339769
"2008-07-31" 19.944298
"2008-08-01" 19.727177
"2008-08-04" 19.603109
"2008-08-05" 20.324266
"2008-08-06" 20.952364
"2008-08-07" 21.239285
"2008-08-08" 21.81311
"2008-08-11" 21.634756
"2008-08-12" 21.805359
"2008-08-13" 21.642511
"2008-08-14" 21.642511
"2008-08-15" 21.564964
"2008-08-18" 21.471916
"2008-08-19" 21.269495
"2008-08-20" 21.246143
"2008-08-21" 21.160494
"2008-08-22" 21.674334
"2008-08-25" 21.534201
"2008-08-26" 21.23057
"2008-08-27" 21.456347
"2008-08-28" 21.752188
"2008-08-29" 21.246143
"2008-09-02" 21.098215
"2008-09-03" 20.942514
"2008-09-04" 20.51432
"2008-09-05" 19.969345
"2008-09-08" 20.335258
"2008-09-09" 20.319689
"2008-09-10" 20.584383
"2008-09-11" 21.285067
"2008-09-12" 21.503059
"2008-09-15" 20.88023
"2008-09-16" 20.234045
"2008-09-17" 19.128529
"2008-09-18" 19.665722
"2008-09-19" 19.587868
"2008-09-22" 19.77471
"2008-09-23" 19.805857
"2008-09-24" 20.023842
"2008-09-25" 20.716738
"2008-09-26" 21.331776
"2008-09-29" 19.471088
"2008-09-30" 20.779022
"2008-10-01" 20.615524
"2008-10-02" 20.436468
"2008-10-03" 20.490967
"2008-10-06" 19.393236
"2008-10-07" 18.085299
"2008-10-08" 17.914019
"2008-10-09" 17.361267
"2008-10-10" 16.73844
"2008-10-13" 19.852568
"2008-10-14" 18.762621
"2008-10-15" 17.641531
"2008-10-16" 18.832687
"2008-10-17" 18.630276
"2008-10-20" 19.245308
"2008-10-21" 18.186506
"2008-10-22" 16.761799
"2008-10-23" 17.376831
"2008-10-24" 17.096561
"2008-10-27" 16.489307
"2008-10-28" 17.984087
"2008-10-29" 17.906242
"2008-10-30" 17.618179
"2008-10-31" 17.384617
"2008-11-03" 17.610392
"2008-11-04" 18.318861
"2008-11-05" 17.189987
"2008-11-06" 16.255749
"2008-11-07" 16.73844
"2008-11-10" 16.582726
"2008-11-11" 16.504877
"2008-11-12" 15.804201
"2008-11-13" 16.543806
"2008-11-14" 15.617352
"2008-11-17" 15.041239
"2008-11-18" 15.37828
"2008-11-19" 14.335813
"2008-11-20" 13.74012
"2008-11-21" 15.425304
"2008-11-24" 16.216948
"2008-11-25" 15.668281
"2008-11-26" 16.06019
"2008-11-28" 15.84856
"2008-12-01" 14.58663
"2008-12-02" 15.009885
"2008-12-03" 15.574237
"2008-12-04" 14.978531
"2008-12-05" 15.574237
"2008-12-08" 16.467768
"2008-12-09" 16.14641
"2008-12-10" 16.154243
"2008-12-11" 15.245029
"2008-12-12" 15.17449
"2008-12-15" 14.923673
"2008-12-16" 15.762339
"2008-12-17" 15.409629
"2008-12-18" 15.127459
"2008-12-19" 14.986376
"2008-12-22" 15.033398
"2008-12-23" 15.111775
"2008-12-24" 15.025564
"2008-12-26" 14.994213
"2008-12-29" 14.860962
"2008-12-30" 15.158813
"2008-12-31" 15.237188
"2009-01-02" 15.93478
"2009-01-05" 16.083698
"2009-01-06" 16.27182
"2009-01-07" 15.292062
"2009-01-08" 15.77018
"2009-01-09" 15.299891
"2009-01-12" 15.2607
"2009-01-13" 15.535038
"2009-01-14" 14.96286
"2009-01-15" 15.080426
"2009-01-16" 15.448818
"2009-01-20" 14.484738
"2009-01-21" 15.190163
"2009-01-22" 13.410924
"2009-01-23" 13.481465
"2009-01-26" 13.818499
"2009-01-27" 13.842017
"2009-01-28" 14.139862
"2009-01-29" 13.787148
"2009-01-30" 13.403088
"2009-02-02" 13.975266
"2009-02-03" 14.500411
"2009-02-04" 14.602305
"2009-02-05" 14.923673
"2009-02-06" 15.409629
"2009-02-09" 15.237188
"2009-02-10" 14.735555
"2009-02-11" 15.056915
"2009-02-12" 15.096101
"2009-02-13" 14.96286
"2009-02-17" 14.276269
"2009-02-18" 14.299944
"2009-02-19" 14.13422
"2009-02-20" 14.205249
"2009-02-23" 13.58179
"2009-02-24" 13.550223
"2009-02-25" 13.384498
"2009-02-26" 12.95834
"2009-02-27" 12.745262
"2009-03-02" 12.461157
"2009-03-03" 12.532181
"2009-03-04" 12.721588
"2009-03-05" 12.050783
"2009-03-06" 12.058673
"2009-03-09" 11.956082
"2009-03-10" 13.005692
"2009-03-11" 13.502873
"2009-03-12" 13.42396
"2009-03-13" 13.139853
"2009-03-16" 12.824179
"2009-03-17" 13.337148
"2009-03-18" 13.384498
"2009-03-19" 13.526549
"2009-03-20" 13.463413
"2009-03-23" 14.465677
"2009-03-24" 14.150007
"2009-03-25" 14.110544
"2009-03-26" 14.860267
"2009-03-27" 14.30784
"2009-03-30" 13.794873
"2009-03-31" 14.497245
"2009-04-01" 15.239071
"2009-04-02" 15.22329
"2009-04-03" 14.797128
"2009-04-06" 14.805022
"2009-04-07" 14.805022
"2009-04-08" 15.144374
"2009-04-09" 15.523174
"2009-04-13" 15.460041
"2009-04-14" 15.270638
"2009-04-15" 14.860267
"2009-04-16" 15.594204
"2009-04-17" 15.152265
"2009-04-20" 14.686647
"2009-04-21" 14.97075
"2009-04-22" 14.820807
"2009-04-23" 14.931287
"2009-04-24" 16.501755
"2009-04-27" 16.099276
"2009-04-28" 15.728359
"2009-04-29" 15.980901
"2009-04-30" 15.988795
"2009-05-01" 15.973006
"2009-05-04" 15.933546
"2009-05-05" 15.617881
"2009-05-06" 15.617881
"2009-05-07" 15.246964
"2009-05-08" 15.325887
"2009-05-11" 15.246964
"2009-05-12" 15.696797
"2009-05-13" 15.586307
"2009-05-14" 15.830956
"2009-05-15" 15.957226
"2009-05-18" 16.257116
"2009-05-19" 16.130043
"2009-05-20" 16.185631
"2009-05-21" 15.740888
"2009-05-22" 15.685298
"2009-05-26" 16.153873
"2009-05-27" 15.987087
"2009-05-28" 16.24123
"2009-05-29" 16.590673
"2009-06-01" 16.995712
"2009-06-02" 16.995712
"2009-06-03" 17.257793
"2009-06-04" 17.337212
"2009-06-05" 17.583418
"2009-06-08" 17.51194
"2009-06-09" 17.535763
"2009-06-10" 17.909029
"2009-06-11" 18.131407
"2009-06-12" 18.528502
"2009-06-15" 18.599981
"2009-06-16" 18.623812
"2009-06-17" 18.806471
"2009-06-18" 18.663519
"2009-06-19" 19.116201
"2009-06-22" 18.488794
"2009-06-23" 18.536442
"2009-06-24" 18.639688
"2009-06-25" 18.893835
"2009-06-26" 18.544388
"2009-06-29" 18.949429
"2009-06-30" 18.877947
"2009-07-01" 19.092377
"2009-07-02" 18.560276
"2009-07-06" 18.425262
"2009-07-07" 17.893154
"2009-07-08" 17.916977
"2009-07-09" 17.821676
"2009-07-10" 17.781965
"2009-07-13" 18.449085
"2009-07-14" 18.353779
"2009-07-15" 19.15592
"2009-07-16" 19.410059
"2009-07-17" 19.290932
"2009-07-20" 19.481533
"2009-07-21" 19.71979
"2009-07-22" 19.695971
"2009-07-23" 20.299555
"2009-07-24" 18.623812
"2009-07-27" 18.353779
"2009-07-28" 18.639688
"2009-07-29" 18.901772
"2009-07-30" 18.909716
"2009-07-31" 18.679399
"2009-08-03" 18.925608
"2009-08-04" 18.877947
"2009-08-05" 18.909716
"2009-08-06" 18.631754
"2009-08-07" 18.711168
"2009-08-10" 18.599981
"2009-08-11" 18.369665
"2009-08-12" 18.687342
"2009-08-13" 18.758814
"2009-08-14" 18.814411
"2009-08-17" 18.46497
"2009-08-18" 18.83235
"2009-08-19" 18.888256
"2009-08-20" 18.904232
"2009-08-21" 19.495235
"2009-08-24" 19.678928
"2009-08-25" 19.678928
"2009-08-26" 19.607052
"2009-08-27" 19.718855
"2009-08-28" 19.710875
"2009-08-31" 19.686914
"2009-09-01" 19.167788
"2009-09-02" 19.055977
"2009-09-03" 19.25564
"2009-09-04" 19.662954
"2009-09-08" 19.822689
"2009-09-09" 19.790745
"2009-09-10" 19.966442
"2009-09-11" 19.854637
"2009-09-14" 19.966442
"2009-09-15" 20.126173
"2009-09-16" 20.126173
"2009-09-17" 20.206039
"2009-09-18" 20.174099
"2009-09-21" 20.206039
"2009-09-22" 20.581419
"2009-09-23" 20.533493
"2009-09-24" 20.717188
"2009-09-25" 20.405706
"2009-09-28" 20.629332
"2009-09-29" 20.565435
"2009-09-30" 20.541473
"2009-10-01" 19.870605
"2009-10-02" 19.9345
"2009-10-05" 19.678928
"2009-10-06" 20.0543
"2009-10-07" 20.046312
"2009-10-08" 20.501549
"2009-10-09" 20.405706
"2009-10-12" 20.541473
"2009-10-13" 20.613358
"2009-10-14" 20.73316
"2009-10-15" 21.332153
"2009-10-16" 21.164431
"2009-10-19" 21.05262
"2009-10-20" 21.0606
"2009-10-21" 21.228323
"2009-10-22" 21.236311
"2009-10-23" 22.378391
"2009-10-26" 22.905506
"2009-10-27" 22.833628
"2009-10-28" 22.378391
"2009-10-29" 22.538122
"2009-10-30" 22.146774
"2009-11-02" 22.266577
"2009-11-03" 21.987045
"2009-11-04" 22.410341
"2009-11-05" 22.737783
"2009-11-06" 22.777721
"2009-11-09" 23.15309
"2009-11-10" 23.169064
"2009-11-11" 23.256922
"2009-11-12" 23.448593
"2009-11-13" 23.664219
"2009-11-16" 23.59235
"2009-11-17" 24.065638
"2009-11-18" 24.153883
"2009-11-19" 23.889158
"2009-11-20" 23.760811
"2009-11-23" 24.017511
"2009-11-24" 23.993446
"2009-11-25" 23.897186
"2009-11-27" 23.439934
"2009-11-30" 23.59235
"2009-12-01" 24.073666
"2009-12-02" 23.889158
"2009-12-03" 23.929268
"2009-12-04" 24.049608
"2009-12-07" 23.897186
"2009-12-08" 23.720703
"2009-12-09" 23.833004
"2009-12-10" 23.961359
"2009-12-11" 23.945313
"2009-12-14" 24.153883
"2009-12-15" 24.081684
"2009-12-16" 24.145863
"2009-12-17" 23.744768
"2009-12-18" 24.354429
"2009-12-21" 24.482784
"2009-12-22" 24.72344
"2009-12-23" 24.803658
"2009-12-24" 24.867828
"2009-12-28" 25.004194
"2009-12-29" 25.180681
"2009-12-30" 24.835745
"2009-12-31" 24.450689
"2010-01-04" 24.827723
"2010-01-05" 24.835745
"2010-01-06" 24.683319
"2010-01-07" 24.42662
"2010-01-08" 24.595085
"2010-01-11" 24.282234
"2010-01-12" 24.12179
"2010-01-13" 24.346409
"2010-01-14" 24.835745
"2010-01-15" 24.755524
"2010-01-19" 24.948053
"2010-01-20" 24.538933
"2010-01-21" 24.073666
"2010-01-22" 23.231369
"2010-01-25" 23.520159
"2010-01-26" 23.664547
"2010-01-27" 23.800926
"2010-01-28" 23.3918
"2010-01-29" 22.605659
"2010-02-01" 22.790159
"2010-02-02" 22.830275
"2010-02-03" 22.966642
"2010-02-04" 22.332918
"2010-02-05" 22.477314
"2010-02-08" 22.236654
"2010-02-09" 22.469294
"2010-02-10" 22.453243
"2010-02-11" 22.557535
"2010-02-12" 22.405117
"2010-02-16" 22.848379
"2010-02-17" 23.041807
"2010-02-18" 23.348061
"2010-02-19" 23.186869
"2010-02-22" 23.154634
"2010-02-23" 22.832262
"2010-02-24" 23.074039
"2010-02-25" 23.049862
"2010-02-26" 23.106277
"2010-03-01" 23.388363
"2010-03-02" 22.937031
"2010-03-03" 22.937031
"2010-03-04" 23.074039
"2010-03-05" 23.041807
"2010-03-08" 23.074039
"2010-03-09" 23.21105
"2010-03-10" 23.348061
"2010-03-11" 23.517309
"2010-03-12" 23.58984
"2010-03-15" 23.605959
"2010-03-16" 23.670443
"2010-03-17" 23.879978
"2010-03-18" 23.863861
"2010-03-19" 23.847746
"2010-03-22" 23.855804
"2010-03-23" 24.08147
"2010-03-24" 23.896103
"2010-03-25" 24.186245
"2010-03-26" 23.904158
"2010-03-29" 23.847746
"2010-03-30" 23.992813
"2010-03-31" 23.605959
"2010-04-01" 23.501186
"2010-04-05" 23.58984
"2010-04-06" 23.630144
"2010-04-07" 23.654312
"2010-04-08" 24.113705
"2010-04-09" 24.4522
"2010-04-12" 24.436079
"2010-04-13" 24.540852
"2010-04-14" 24.839054
"2010-04-15" 24.879347
"2010-04-16" 24.718164
"2010-04-19" 25.016354
"2010-04-20" 25.274254
"2010-04-21" 25.25008
"2010-04-22" 25.298435
"2010-04-23" 24.951883
"2010-04-26" 25.072773
"2010-04-27" 24.86323
"2010-04-28" 24.911583
"2010-04-29" 24.984119
"2010-04-30" 24.613388
"2010-05-03" 24.871284
"2010-05-04" 24.282953
"2010-05-05" 24.057289
"2010-05-06" 23.356125
"2010-05-07" 22.735546
"2010-05-10" 23.323887
"2010-05-11" 23.275524
"2010-05-12" 23.726858
"2010-05-13" 23.565668
"2010-05-14" 23.315821
"2010-05-17" 23.323887
"2010-05-18" 23.153868
"2010-05-19" 22.862421
"2010-05-20" 21.947605
"2010-05-21" 21.729013
"2010-05-24" 21.267563
"2010-05-25" 21.105642
"2010-05-26" 20.247492
"2010-05-27" 21.048973
"2010-05-28" 20.887058
"2010-06-01" 20.959919
"2010-06-02" 21.421381
"2010-06-03" 21.745207
"2010-06-04" 20.878965
"2010-06-07" 20.474173
"2010-06-08" 20.328453
"2010-06-09" 20.069387
"2010-06-10" 20.239399
"2010-06-11" 20.773712
"2010-06-14" 20.644184
"2010-06-15" 21.518526
"2010-06-16" 21.308039
"2010-06-17" 21.348515
"2010-06-18" 21.405188
"2010-06-21" 21.008493
"2010-06-22" 20.862772
"2010-06-23" 20.490368
"2010-06-24" 20.239399
"2010-06-25" 19.858896
"2010-06-28" 19.680792
"2010-06-29" 18.87122
"2010-06-30" 18.628342
"2010-07-01" 18.749784
"2010-07-02" 18.838833
"2010-07-06" 19.284101
"2010-07-07" 19.672697
"2010-07-08" 19.761745
"2010-07-09" 19.648405
"2010-07-12" 20.101772
"2010-07-13" 20.344646
"2010-07-14" 20.59561
"2010-07-15" 20.652281
"2010-07-16" 20.150343
"2010-07-19" 20.425602
"2010-07-20" 20.627995
"2010-07-21" 20.336548
"2010-07-22" 20.919439
"2010-07-23" 20.895153
"2010-07-26" 21.129932
"2010-07-27" 21.178505
"2010-07-28" 21.008493
"2010-07-29" 21.073259
"2010-07-30" 20.895153
"2010-08-02" 21.316135
"2010-08-03" 21.178505
"2010-08-04" 20.830383
"2010-08-05" 20.538944
"2010-08-06" 20.684664
"2010-08-09" 20.733238
"2010-08-10" 20.296061
"2010-08-11" 20.126064
"2010-08-12" 19.826515
"2010-08-13" 19.753656
"2010-08-16" 19.834608
"2010-08-17" 20.111336
"2010-08-18" 20.200863
"2010-08-19" 19.891582
"2010-08-20" 19.720663
"2010-08-23" 19.761362
"2010-08-24" 19.566027
"2010-08-25" 19.614857
"2010-08-26" 19.386967
"2010-08-27" 19.476496
"2010-08-30" 19.240465
"2010-08-31" 19.102102
"2010-09-01" 19.452082
"2010-09-02" 19.484636
"2010-09-03" 19.769503
"2010-09-07" 19.500914
"2010-09-08" 19.476496
"2010-09-09" 19.541607
"2010-09-10" 19.411386
"2010-09-13" 20.436895
"2010-09-14" 20.371782
"2010-09-15" 20.445034
"2010-09-16" 20.615952
"2010-09-17" 20.526423
"2010-09-20" 20.69734
"2010-09-21" 20.469446
"2010-09-22" 20.029943
"2010-09-23" 19.883444
"2010-09-24" 20.168306
"2010-09-27" 20.127613
"2010-09-28" 20.086922
"2010-09-29" 19.940414
"2010-09-30" 19.93228
"2010-10-01" 19.842747
"2010-10-04" 19.46022
"2010-10-05" 19.818336
"2010-10-06" 19.883444
"2010-10-07" 19.964832
"2010-10-08" 19.997391
"2010-10-11" 20.013666
"2010-10-12" 20.209003
"2010-10-13" 20.624084
"2010-10-14" 20.534563
"2010-10-15" 20.786871
"2010-10-18" 21.014759
"2010-10-19" 20.428751
"2010-10-20" 20.59967
"2010-10-21" 20.689196
"2010-10-22" 20.656639
"2010-10-25" 20.502003
"2010-10-26" 21.079863
"2010-10-27" 21.201952
"2010-10-28" 21.389151
"2010-10-29" 21.706566
"2010-11-01" 21.934458
"2010-11-02" 22.292576
"2010-11-03" 21.999565
"2010-11-04" 22.089098
"2010-11-05" 21.853069
"2010-11-08" 21.820509
"2010-11-09" 21.934458
"2010-11-10" 21.926321
"2010-11-11" 21.714705
"2010-11-12" 21.381008
"2010-11-15" 21.324032
"2010-11-16" 21.135693
"2010-11-17" 20.939154
"2010-11-18" 21.160257
"2010-11-19" 21.037426
"2010-11-22" 21.070177
"2010-11-23" 20.570652
"2010-11-24" 20.775373
"2010-11-26" 20.677105
"2010-11-29" 20.726244
"2010-11-30" 20.685299
"2010-12-01" 21.324032
"2010-12-02" 22.020103
"2010-12-03" 22.126554
"2010-12-06" 21.979149
"2010-12-07" 22.003719
"2010-12-08" 22.298523
"2010-12-09" 22.17569
"2010-12-10" 22.388597
"2010-12-13" 22.314898
"2010-12-14" 22.617893
"2010-12-15" 22.80624
"2010-12-16" 22.920885
"2010-12-17" 22.847181
