STATIONS_ID MESS_DATUM_BEGINN MESS_DATUM_ENDE QN_4 MO_N MO_TT MO_TX MO_TN MO_FK MX_TX MX_FX MX_TN MO_SD_S QN_6 MO_RR MX_RS eor
3987 19511001 19511031 5 2.9 7.8 14.3 3.1 2.9 18.2 NA -0.9 238.1 5 3.9 2.5 eor
3987 19511101 19511130 5 7.18 6.9 9.3 4.2 3.39 13.2 NA 0 29.8 5 64.2 20.6 eor
3987 19511201 19511231 5 6.12 3.5 5.8 1.3 3.52 9.8 NA -4.8 56.1 5 20.7 6.5 eor
3987 19520101 19520131 5 7.19 0.6 2.6 -1.6 3.38 7.3 NA -6.3 41.7 5 52.8 17.7 eor
3987 19520201 19520229 5 6.39 0.8 3.4 -1.6 3.41 9.7 NA -8.9 64 5 26.2 6.9 eor
3987 19520301 19520331 5 4.71 1.2 6 -2.6 3.14 13.7 NA -7.9 173.6 5 26 8.5 eor
3987 19520401 19520430 5 5.01 11.5 17.5 6.2 2.49 25.3 NA -4.8 219.7 5 12.3 5 eor
3987 19520501 19520531 5 5.59 12.5 18 7.9 2.98 26.3 NA -0.8 216.4 5 58.3 25 eor
3987 19520601 19520630 5 5.39 15.6 20.8 10.6 2.69 29.6 NA 6.1 244.5 5 68.8 19 eor
3987 19520701 19520731 5 4.63 18.3 23.9 12.9 2.82 34.6 NA 8.9 267.8 5 49.8 8.8 eor
3987 19520801 19520831 5 5.33 18.6 24.6 14 2.62 33.1 NA 9.5 212.7 5 36.1 10.3 eor
3987 19520901 19520930 5 6.2 11.2 15.9 7.7 3.09 23.2 NA 3.5 139.6 5 71.7 15.8 eor
3987 19521001 19521031 5 6.67 7.2 10.5 4.5 2.99 17.6 NA -0.4 56.9 5 49.6 17.7 eor
3987 19521101 19521130 5 6.94 1.4 3.5 -0.6 2.73 8.7 NA -8.6 25.4 5 62.5 13.1 eor
3987 19521201 19521231 5 6.65 -0.8 1.3 -3 2.58 6.8 NA -10.4 43.7 5 32.7 11.2 eor
3987 19530101 19530131 5 7.55 0.1 1.7 -1.9 2.9 9.2 NA -9 16.6 5 58 10.8 eor
3987 19530201 19530228 5 7.03 0.5 3.2 -2 3.12 15.4 NA -18.2 61.7 5 41.5 14.2 eor
3987 19530301 19530331 5 3.45 5.6 11.5 0.2 3.14 19.9 NA -6.1 214.3 5 8.3 3.2 eor
3987 19530401 19530430 5 3.65 10.1 16.9 3.7 2.83 26.4 NA -1.8 275.4 5 17.7 4.1 eor
3987 19530501 19530531 5 5.4 14.3 20.4 8.8 2.76 32.5 NA -1.6 224.5 5 23.7 5.9 eor
3987 19530601 19530630 5 5.69 17.9 23.1 13.1 2.4 29.4 NA 5.9 210.2 5 155.9 45.4 eor
3987 19530701 19530731 5 5.41 18.7 24.4 13.8 2.64 31.8 NA 9.8 233.3 5 66.6 12.7 eor
3987 19530801 19530831 5 4.81 17.5 23.6 12.5 3.12 32.4 NA 8.9 249.3 5 21 4.5 eor
3987 19530901 19530930 5 4.42 14.3 20.3 9.3 3.16 32.4 NA 4.5 211.3 5 24.1 7.1 eor
3987 19531001 19531031 5 4.87 11.3 16.5 7.1 2.48 24.1 NA 1.6 134.6 5 12.1 8.1 eor
3987 19531101 19531130 5 6.25 5.4 8.3 2.4 3.24 14.4 NA -6.3 67.8 5 32 18.6 eor
3987 19531201 19531231 5 6.16 2 4.4 -0.1 2.78 15.4 NA -6.6 43.2 5 21.9 9.4 eor
3987 19540101 19540131 5 5.28 -3.9 -1 -6.8 3.57 8.3 NA -19.3 86.5 5 40.7 8.7 eor
3987 19540201 19540228 5 4.61 -5.5 -1.3 -9.6 3.33 8.2 NA -20 120.7 5 7.6 2.6 eor
3987 19540301 19540331 5 5.82 3.8 8.2 0.3 3.03 17.5 NA -3.5 116.8 5 21.9 10.3 eor
3987 19540401 19540430 5 5.66 6.4 11.5 1.7 2.83 17.1 NA -2.7 190.2 5 38 10 eor
3987 19540501 19540531 5 4.64 14.3 20.5 7.7 2.36 28 NA 1.2 272.4 5 26.7 21 eor
3987 19540601 19540630 5 4.99 17.5 23.5 12.3 2.5 34.1 NA 8.8 239.4 5 39.1 8.9 eor
3987 19540701 19540731 5 6.68 15.2 19.6 11.9 3.29 23.6 NA 8.6 125.5 5 144.8 34.6 eor
3987 19540801 19540831 5 5.77 16.8 22.1 12.7 2.7 31.5 NA 10 177.9 5 138.4 50.2 eor
3987 19540901 19540930 5 5.25 14.3 19.3 11 3.16 31.3 NA 2.6 154.4 5 104.3 54.2 eor
3987 19541001 19541031 5 5.81 10.6 14.4 7.3 3.06 20.3 NA 0.4 96.6 5 42.4 19.4 eor
3987 19541101 19541130 5 5.94 3.5 6.8 0.7 3.17 14.4 NA -6.6 60.2 5 28.5 6.3 eor
3987 19541201 19541231 5 6.68 3.4 5.6 1.2 3.67 11.6 NA -2.3 26.8 5 63.7 10.5 eor
3987 19550101 19550131 5 5.55 -2 0.9 -4.8 3.25 8.2 NA -11.2 75.9 5 28.5 5.2 eor
3987 19550201 19550228 5 5.8 -2.7 1.4 -6.1 2.95 7.8 NA -17.8 94.9 5 46.7 14.5 eor
3987 19550301 19550331 5 5.26 0.4 5.1 -4 3.25 17.6 NA -11.5 150.2 5 34.4 5 eor
3987 19550401 19550430 5 6.19 6.8 11.9 2.6 3.08 30.3 NA -2.5 150.4 5 51 11.6 eor
3987 19550501 19550531 5 5.66 11.2 16.9 5.7 3.37 24.9 NA 0.7 241.2 5 33.9 6.3 eor
3987 19550601 19550630 5 5.81 15 20.9 9.8 2.52 30.1 NA 4.4 212.6 5 113.2 22.4 eor
3987 19550701 19550731 5 5.74 18.7 24.4 14.3 2.42 30.5 NA 9.2 230.2 5 125.9 29.1 eor
3987 19550801 19550831 5 4.89 18.2 24.2 13.8 2.21 29.8 NA 8.4 218.8 5 95.3 18.7 eor
3987 19550901 19550930 5 4.71 14.3 19.6 10.4 2.58 26.2 NA 4.8 166.4 5 21.9 6.5 eor
3987 19551001 19551031 5 6.02 8.8 12.7 5.8 3.1 19.4 NA -0.7 99.1 5 52.3 12.3 eor
3987 19551101 19551130 5 6.17 4.4 7.6 1.4 2.99 14.8 NA -4.8 68.3 5 18.9 3.7 eor
3987 19551201 19551231 5 6.24 2.5 5 -0.1 3.73 11.1 NA -7.5 34.7 5 66.9 12.7 eor
3987 19560101 19560131 5 5.79 -0.2 2.5 -2.6 3.59 8.3 NA -18.2 58.2 5 48 9 eor
3987 19560201 19560229 5 5.57 -9.3 -5.4 -13.4 2.68 5.2 NA -23 80.3 5 42.4 8.7 eor
3987 19560301 19560331 5 4.52 2.6 7.6 -1.5 3.68 18.3 NA -6.7 189 5 44 16.4 eor
3987 19560401 19560430 5 6.62 5.1 9.1 1.5 2.82 18.5 NA -5.9 94.3 5 106.6 20.6 eor
3987 19560501 19560531 5 5.15 13.5 19.1 8 2.81 30.9 NA 2.8 226.8 5 31.9 13 eor
3987 19560601 19560630 5 6.54 14.4 19.4 10.7 2.83 26.7 NA 7.5 130.2 5 95.6 21.7 eor
3987 19560701 19560731 5 5.28 18.1 23.7 12.9 2.9 29.4 NA 8.3 253.4 5 56.7 20.4 eor
3987 19560801 19560831 5 5.77 14.8 20 10.7 2.95 23.6 NA 6.3 180.4 5 81 28.8 eor
3987 19560901 19560930 5 4.25 14 20.1 9.2 3.12 28 NA 4.3 209.1 5 34.4 12 eor
3987 19561001 19561031 5 5.97 8.9 13.1 5.9 3.07 23.1 NA -4.9 125.2 5 83.2 26 eor
3987 19561101 19561130 5 6.46 2 4.5 -0.5 3.15 8.5 NA -8.3 48.1 5 62.1 12.2 eor
3987 19561201 19561231 5 6.34 2 4.1 -0.3 3.39 13.2 NA -11 37.9 5 34.7 8.2 eor
3987 19570101 19570131 5 6.33 0.8 3.3 -1.9 3.22 10.7 NA -10.1 44.9 5 37.9 8 eor
3987 19570201 19570228 5 6.49 3.6 6.8 0.9 3.13 12.7 NA -4.9 44.8 5 33.7 10.5 eor
3987 19570301 19570331 5 5.08 5.8 11.1 1.5 3.36 18.5 NA -4.6 158.3 5 54.6 13.3 eor
3987 19570401 19570430 5 4.23 8.2 14.3 3 2.58 24.2 NA -3.5 230.3 5 12.3 5.6 eor
3987 19570501 19570531 5 4.24 10.7 16.9 5.1 2.52 26.6 NA -0.8 253.5 5 34.1 15.7 eor
3987 19570601 19570630 5 4.22 18.1 24.4 11.9 2.6 32.8 NA 6.6 299 5 40.5 24.6 eor
3987 19570701 19570731 5 5.74 18.8 24 14.5 2.6 34.8 NA 10 214.7 5 80 13.3 eor
3987 19570801 19570831 5 5.25 15.5 20.9 11.5 2.94 27.3 NA 7.8 176.5 5 70.4 19.5 eor
3987 19570901 19570930 5 5.73 11.8 16.8 8.2 3.12 26.7 NA 2 143.5 5 104 34.5 eor
3987 19571001 19571031 5 5.85 9.8 13.9 6.5 2.81 20.1 NA -0.1 97 5 21.2 8 eor
3987 19571101 19571130 5 6.73 4.9 7.5 2.6 3.18 14.9 NA -4.9 44.9 5 26.5 13 eor
3987 19571201 19571231 5 6.65 0.1 2.5 -2.5 3.21 9.6 NA -16.5 36.8 5 54.8 14.4 eor
3987 19580101 19580131 5 5.47 -0.5 2.6 -3.4 3.16 7.8 NA -14.4 86 5 41.5 6.8 eor
3987 19580201 19580228 5 6.34 1.8 5.1 -1.1 3.76 15.5 NA -10.1 85 5 65.5 10.7 eor
3987 19580301 19580331 5 6.41 -0.1 3.3 -2.9 3.06 9.6 NA -9.6 93.5 5 15.3 4 eor
3987 19580401 19580430 5 6 5.5 10.4 1.3 2.82 18.9 NA -5.5 127.6 5 46.9 7.2 eor
3987 19580501 19580531 5 6.15 14 19.3 9.4 3 30.4 NA 1.9 177.6 5 106 33.4 eor
3987 19580601 19580630 5 6.01 15.1 20.3 10.7 2.5 27.3 NA 4.8 192.4 5 81.2 13.8 eor
3987 19580701 19580731 5 5.21 17.9 23.5 13.2 2.91 32.2 NA 8.1 251.3 5 101.2 22.1 eor
3987 19580801 19580831 5 4.69 17.2 22.8 12.7 2.74 28.9 NA 9.2 243.8 5 96.3 41.7 eor
3987 19580901 19580930 5 4.47 14.7 20.4 10.5 2.81 30.4 NA 3.9 201.5 5 57 15.8 eor
3987 19581001 19581031 5 5.86 10.2 14.3 7 2.85 21.6 NA 2.1 103.7 5 40.6 9 eor
3987 19581101 19581130 5 7.03 4.2 6.5 2.1 2.33 10.6 NA -1.9 31.7 5 16.9 4.9 eor
3987 19581201 19581231 5 6.35 2.3 4.6 -0.1 3.02 11 NA -6.1 40.8 5 42.7 11.1 eor
3987 19590101 19590131 5 5.53 0.2 3 -2.9 3.52 12.1 NA -11.8 52.8 5 40.9 8.1 eor
3987 19590201 19590228 5 5.3 0 3.5 -3.3 3 16.9 NA -11 77.6 5 7.5 2.7 eor
3987 19590301 19590331 5 5.02 6.6 12.2 2.1 3.1 21.1 NA -3.3 167.5 5 11.1 4.8 eor
3987 19590401 19590430 5 4.94 10.2 16.3 5.1 3.08 24.5 NA -0.9 202.6 5 53.6 16.8 eor
3987 19590501 19590531 5 4.65 13.7 19.9 8.3 2.57 25.6 NA 4.3 274.3 5 49.6 27.4 eor
3987 19590601 19590630 5 4.2 17.6 24 11.1 2.99 31.9 NA 7.6 298.3 5 34.5 26.6 eor
3987 19590701 19590731 5 5.1 20.4 26 15.1 2.46 38.4 NA 11.4 251.9 5 77.5 34.7 eor
3987 19590801 19590831 5 4.84 18.6 24.6 14.1 2.66 30.3 NA 6.4 206.5 5 81.2 39.4 eor
3987 19590901 19590930 5 2.53 13.9 21.1 8 2.49 26.6 NA 2.8 277.9 5 3.7 3.7 eor
3987 19591001 19591031 5 3.79 9 14.8 4.1 3.04 22.3 NA -1.5 183.5 5 55.4 29.8 eor
3987 19591101 19591130 5 6.62 3.1 6.2 0.6 2.61 10.8 NA -3.9 53.6 5 25.3 6.6 eor
3987 19591201 19591231 5 6.49 1.1 3.3 -1.2 2.95 8.9 NA -9.1 22.2 5 56.9 15.3 eor
3987 19600101 19600131 5 6.66 0 2.7 -2.6 3.02 9.6 NA -14.8 48.7 5 51.1 10.2 eor
3987 19600201 19600229 5 5.4 -0.8 2.8 -4.4 3.11 10.6 NA -14.4 84.9 5 18.4 3.8 eor
3987 19600301 19600331 5 5.35 3.6 7.7 0.4 3.15 16.5 NA -7.7 125.5 5 15.2 2.9 eor
3987 19600401 19600430 5 4.7 7.1 12.7 2.2 3.09 23.1 NA -3.8 186.9 5 25.5 12.2 eor
3987 19600501 19600531 5 5.42 13.8 19.8 8.3 2.55 25 NA 0.3 206.1 5 31.1 13.6 eor
3987 19600601 19600630 5 4.72 17.4 23.1 11.8 2.89 29.3 NA 7.3 277.6 5 61.8 25.2 eor
3987 19600701 19600731 5 5.85 16.6 21.8 11.6 2.79 30.3 NA 6.8 206.1 5 75.1 20.9 eor
3987 19600801 19600831 5 5.75 16.7 22.3 12.8 2.92 33.3 NA 7.8 175.5 5 81.4 21.4 eor
3987 19600901 19600930 5 4.65 13.1 19.1 8.9 2.66 25 NA 4.4 171.6 5 20.4 5.6 eor
3987 19601001 19601031 5 6.75 8.9 12.2 6.4 2.91 21.5 NA 2.8 60.1 5 142.5 37.3 eor
3987 19601101 19601130 5 5.83 5.8 8.9 3 3.19 15.5 NA -2.8 55.1 5 79.6 13.4 eor
3987 19601201 19601231 5 7.2 1.9 3.8 0.1 2.82 11.8 NA -5.3 33.1 5 68.3 10.8 eor
3987 19610101 19610131 5 5.32 -1.5 1.3 -4.5 3.24 7.9 NA -17.4 81 5 50.2 5.9 eor
3987 19610201 19610228 5 6.19 4.6 8.4 1.4 3.23 17.1 NA -4.9 76.1 5 44.2 10.9 eor
3987 19610301 19610331 5 5.61 6.6 11.1 2.8 3.95 19.5 NA -4.6 128.3 5 55.6 21.9 eor
3987 19610401 19610430 5 5.16 11.1 16.8 5.7 2.87 26.4 NA -1.6 202.8 5 66.9 22.5 eor
3987 19610501 19610531 5 6.41 11 15.6 7 2.85 23.5 NA 4 139.6 5 126.4 28.1 eor
3987 19610601 19610630 5 4.53 17.7 23.3 12 2.68 30.3 NA 6.4 277.4 5 73.4 22.8 eor
3987 19610701 19610731 5 6.15 16.1 20.8 12 3.24 34 NA 8 154.1 5 93.8 26.5 eor
3987 19610801 19610831 5 5.91 16.2 21.3 12 2.97 29 NA 8.6 181.3 5 48.6 10.9 eor
3987 19610901 19610930 5 3.99 16.4 22.7 11.4 2.96 30.9 NA 5.4 206.6 5 24.9 15 eor
3987 19611001 19611031 5 4.44 11.2 16.1 7.1 3.18 23.2 NA 2.1 143.8 5 40.8 18.2 eor
3987 19611101 19611130 5 6.35 4 6.4 1.3 2.99 12.8 NA -5.7 43.5 5 75.9 24.7 eor
3987 19611201 19611231 5 5.48 -1.9 1.3 -5.6 3.07 15.3 NA -19.5 66.4 5 59.9 21.6 eor
3987 19620101 19620131 5 6.32 2 4.4 -1 3.76 9.7 NA -12.1 51.7 5 49.7 12.5 eor
3987 19620201 19620228 5 6.38 0.6 3.5 -2.4 3.93 9.4 NA -13.4 64.8 5 55.1 19 eor
3987 19620301 19620331 5 5.68 0.6 4.7 -3.1 2.72 15.5 NA -9.1 123.7 5 32.8 10.1 eor
3987 19620401 19620430 5 5.23 9.5 15 4.3 3.4 29 NA 0.2 153.4 5 23.1 5.4 eor
3987 19620501 19620531 5 6.11 10.6 15.6 6 2.88 21.1 NA -0.7 151.1 5 40.4 13 eor
3987 19620601 19620630 5 4.32 15.1 20.9 9.2 3.04 30.3 NA 2.2 260.4 5 22 10.4 eor
3987 19620701 19620731 5 5.11 15.4 20.6 11.3 2.72 28.3 NA 7.7 214.1 5 86.2 18 eor
3987 19620801 19620831 5 5.59 15.9 20.8 12 3.22 30.2 NA 8.5 149 5 71.4 12.7 eor
3987 19620901 19620930 5 4.9 12.3 17.2 8.2 3.06 26.7 NA 1.8 153.7 5 61.8 34.4 eor
3987 19621001 19621031 5 5.48 9.5 13.6 6.1 2.75 24.9 NA -1 92.5 5 4.7 3 eor
3987 19621101 19621130 5 6.45 3.3 6 1 2.86 15.1 NA -5.7 45.9 5 24.8 10 eor
3987 19621201 19621231 5 5.63 -3.4 -1.3 -5.9 2.96 5.6 NA -15.5 49.2 5 41.5 8.7 eor
3987 19630101 19630131 5 5.46 -8.3 -4.9 -12 2.84 3.3 NA -20.9 88.1 5 22.7 6 eor
3987 19630201 19630228 5 6.25 -5.3 -2.1 -9 2.24 3.2 NA -16.2 69.7 5 12.4 4.3 eor
3987 19630301 19630331 5 5.56 2.7 7.9 -1.7 3.2 13.4 NA -12.5 146.7 5 24.9 6 eor
3987 19630401 19630430 5 5.05 8.7 13.8 4.1 2.6 20.3 NA -2.5 162.7 5 70.4 21.8 eor
3987 19630501 19630531 5 4.94 13.6 19.1 8.3 2.71 27.4 NA 3.3 228.5 5 48.9 18.8 eor
3987 19630601 19630630 5 5.12 17.6 23.9 11.7 2.7 33.2 NA 5.7 258.9 5 46.1 11.9 eor
3987 19630701 19630731 5 4.21 19.4 25.7 13.5 2.31 34 NA 8.3 287 5 34.1 19.5 eor
3987 19630801 19630831 5 5.5 17.4 22.9 12.7 2.82 35.9 NA 8 192.3 5 71.8 13.8 eor
3987 19630901 19630930 5 4.37 14.7 20.4 10.2 2.68 26.9 NA 4.7 183.8 5 32.8 8.1 eor
3987 19631001 19631031 5 4.85 8.9 13.3 5.3 3.1 22.1 NA -1.9 116.6 5 13.3 4.9 eor
3987 19631101 19631130 5 6.27 7.7 10.8 4.4 3.56 14.8 NA -2 57.4 5 79.9 20.2 eor
3987 19631201 19631231 5 5.81 -3.3 -0.7 -6.1 2.45 5.7 NA -13.2 54.7 5 11.1 3.4 eor
3987 19640101 19640131 5 5.37 -2.7 0.1 -5.7 2.65 4.4 NA -16.8 72.4 5 24.8 8.1 eor
3987 19640201 19640229 5 4.92 -0.6 3.4 -4.2 3.59 9.3 NA -12.3 109.9 5 24.2 4.4 eor
3987 19640301 19640331 5 5.34 -0.2 3.6 -3.3 2.75 10.9 NA -11.8 128.4 5 30.6 10.5 eor
3987 19640401 19640430 5 5.39 9.2 14.1 4.5 2.99 24.6 NA -2.2 155.1 5 42.6 9.1 eor
3987 19640501 19640531 5 4.65 14.3 20.2 8.6 2.74 30 NA 3.8 259.5 5 39.8 9.3 eor
3987 19640601 19640630 5 4.34 18.7 25.1 12.8 2.54 34.2 NA 8.6 313.5 5 71.2 36.6 eor
3987 19640701 19640731 5 4.91 19.1 25.1 13.1 2.75 35.2 NA 6.2 264.8 5 23.7 7.4 eor
3987 19640801 19640831 5 5.09 16.4 21.8 11.8 2.84 33.2 NA 5.9 176 5 109 41.6 eor
3987 19640901 19640930 5 4.29 14.2 20 9.5 3.17 30.1 NA 3.9 207.4 5 36 13.7 eor
3987 19641001 19641031 5 5.47 7.4 11.6 4.2 2.92 20.9 NA -0.4 103.5 5 30.1 7.6 eor
3987 19641101 19641130 5 6.47 4.9 7.4 2.6 3.23 14.2 NA -3.4 36.7 5 36 11.8 eor
3987 19641201 19641231 5 6.56 0.9 3 -1.7 2.92 12.9 NA -8.6 30.8 5 33.4 7 eor
3987 19650101 19650131 5 6.98 1.3 3.5 -0.7 2.94 10.3 NA -4.7 23.3 5 52.6 10.6 eor
3987 19650201 19650228 5 6.49 -1.3 1.2 -4 3.29 5.6 NA -9.5 58.1 5 26.5 5.1 eor
3987 19650301 19650331 5 5.14 2 6.8 -2.1 2.93 14.9 NA -13.3 147.2 5 50.5 16.9 eor
3987 19650401 19650430 5 6.01 7.3 12.1 3.5 2.71 19.7 NA -1.2 120.7 5 84.5 14 eor
3987 19650501 19650531 5 5.56 11.9 16.8 7.2 2.86 22.4 NA 0.8 226 5 52.6 11 eor
3987 19650601 19650630 5 5.41 17 22.3 11.6 2.92 28 NA 6.2 232.5 5 48.9 13.2 eor
3987 19650701 19650731 5 6.14 15.7 20.6 11.9 3.09 29.9 NA 6.9 181.4 5 100.5 23.4 eor
3987 19650801 19650831 5 4.36 16.1 22.3 10.8 2.4 29 NA 6.1 257.7 5 29 11.3 eor
3987 19650901 19650930 5 4.74 14.2 19.9 9.5 2.93 26.2 NA 5.8 173.8 5 52.9 15.5 eor
3987 19651001 19651031 5 4.01 8.6 14.3 4.1 2.65 23.3 NA -1.7 169.7 5 18.9 7.2 eor
3987 19651101 19651130 5 6.43 0.4 2.9 -2.5 3.23 12.8 NA -16.6 41.5 5 50.5 14.6 eor
3987 19651201 19651231 5 6.67 2.3 4.6 0 3.56 12.6 NA -6.8 24.8 5 65.7 12.3 eor
3987 19660101 19660131 5 6.9 -3.4 -1 -5.9 2.66 9 NA -15.1 21.8 5 47.3 10.7 eor
3987 19660201 19660228 5 6.68 1.1 4.4 -1.7 3.33 16.7 NA -13.4 41.1 5 84.3 17.3 eor
3987 19660301 19660331 5 5.8 3.7 7.6 1 3.43 12.3 NA -4.1 105.2 5 43.2 6 eor
3987 19660401 19660430 5 5.54 9.1 14.3 4.8 2.71 23 NA -1.2 153.3 5 37.2 11.2 eor
3987 19660501 19660531 5 4.33 14.3 20 8.8 2.71 28.7 NA 2.8 260.4 5 41.3 13.8 eor
3987 19660601 19660630 5 5.08 18.7 24.4 13.6 2.71 32.8 NA 6.6 254.9 5 91.4 24.3 eor
3987 19660701 19660731 5 6.06 17.2 22.6 13 2.7 30 NA 8.7 204.2 5 95.9 16.3 eor
3987 19660801 19660831 5 5.35 16.7 21.9 12.2 2.84 32.9 NA 7.4 207.4 5 112.6 21.6 eor
3987 19660901 19660930 5 5.05 13.2 18.1 9.5 2.97 27.5 NA 4.5 161.7 5 23.3 7.8 eor
3987 19661001 19661031 5 6.1 11.5 15.2 8.9 2.68 27.8 NA -3.1 90 5 27.5 10.7 eor
3987 19661101 19661130 5 6.2 2.5 5.1 0.1 2.85 12.7 NA -5.7 34.8 5 38.2 8.8 eor
3987 19661201 19661231 5 7.17 2 3.8 -0.3 3.39 11.3 NA -4.2 16.2 5 77.7 8.9 eor
3987 19670101 19670131 5 6.54 0.3 2.8 -2.2 3.35 8.6 27 -17.2 38.9 5 56.8 11.3 eor
3987 19670201 19670228 5 NA 2.8 6.2 0.4 4.11 13.2 40 -8.5 77.6 5 56.4 12.3 eor
3987 19670301 19670331 5 5.04 6.1 10.8 2.5 4.39 18.1 31 -0.2 146.1 5 43.2 8.3 eor
3987 19670401 19670430 5 5.02 6.9 12.5 2.5 3.3 18.9 30 -1.8 161.8 5 23.7 7.2 eor
3987 19670501 19670531 5 4.81 14 19.6 8.9 3 27.2 24 1.5 249.9 5 87.9 23.4 eor
3987 19670601 19670630 5 5.25 15.5 21.5 10.7 2.7 29.6 23 5.4 237 5 102.9 13.4 eor
3987 19670701 19670731 5 4.33 19.6 25.7 14.5 2.48 30.6 NA 9.7 294 5 54.6 19.4 eor
3987 19670801 19670831 5 5.1 17.3 22.9 12.9 2.81 32.4 39 8.4 219.2 5 76.4 22.8 eor
3987 19670901 19670930 5 5.85 15.1 19.6 11.7 2.8 25.1 25 7.6 122.3 5 60.5 12.8 eor
3987 19671001 19671031 5 5.27 11.7 16.2 8.2 3.61 23.7 30 -0.5 117.6 5 36.4 5.3 eor
3987 19671101 19671130 5 5.49 4.2 7.4 1.6 3.3 13 24 -4 76.8 5 33.9 12 eor
3987 19671201 19671231 5 6.65 0.8 3 -1.4 3.45 10.3 30 -10.8 21.3 5 63 10.7 eor
3987 19680101 19680131 5 6.61 -1.3 1.3 -3.5 3.52 9.3 39 -16.4 24.7 5 50.1 18.7 eor
3987 19680201 19680229 5 6.2 0.3 3.2 -1.9 NA 9.5 20 -9.6 71.4 5 26.1 7.6 eor
3987 19680301 19680331 5 NA 5 9.8 0.9 3.81 25.7 33 -8.6 145.4 5 26.7 6.8 eor
3987 19680401 19680430 5 3.93 10.1 16.9 4.2 3.03 31.8 22 -3.9 225.7 5 23.8 9.7 eor
3987 19680501 19680531 5 5.47 11.5 17.1 6.8 3.1 24.7 28 2.4 193.4 5 77.6 27 eor
3987 19680601 19680630 5 4.75 18 24.3 12.6 3.27 33.1 26 6.9 265.5 5 32.9 10 eor
3987 19680701 19680731 5 4.72 17.3 23.9 11.8 2.97 31.6 31 8 249 5 51.4 15 eor
3987 19680801 19680831 5 4.9 18.3 24.5 13.4 2.94 29.9 25 7.8 231.5 5 40 14.1 eor
3987 19680901 19680930 5 5.06 14.2 19.2 10.8 3.1 26.6 21 5.5 138.9 5 115.9 37.8 eor
3987 19681001 19681031 5 5.57 10.2 14 7.4 3.16 19.2 19 1.5 97.6 5 57.2 10.7 eor
3987 19681101 19681130 5 NA 3.9 6.3 2 3.07 21.2 20 -6.6 36.9 5 73.4 28.1 eor
3987 19681201 19681231 5 NA -2.7 -0.5 -4.5 2.77 5.8 22 -12.3 46.8 5 39.2 13.4 eor
3987 19690101 19690131 5 6.64 -1.3 1.7 -3.6 3.26 8.4 27 -12.3 34.8 5 32.6 7.6 eor
3987 19690201 19690228 5 5.51 -2.9 0.5 -5.4 3.14 11.1 24 -16.1 64 5 48.2 22.8 eor
3987 19690301 19690331 5 NA -0.5 3.2 -3.6 3.74 9.1 22 -10.7 131.2 5 38.4 12.6 eor
3987 19690401 19690430 5 NA 7.3 13 3.1 3.23 23.7 30 -2.6 166.1 5 81.8 20.5 eor
3987 19690501 19690531 5 5.82 13.7 19.5 9.3 3.03 30.8 26 4.1 186.8 5 76.7 21 eor
3987 19690601 19690630 5 4.92 16.4 22.5 11.6 2.73 28.3 20 5.8 238.1 5 68.8 14.9 eor
3987 19690701 19690731 5 4.17 19.8 26.2 14.3 2.87 34.4 24 7.8 280.8 5 8.4 2.2 eor
3987 19690801 19690831 5 4.16 17.6 23.7 12.7 2.84 33 23 7 216.2 5 123.3 78.6 eor
3987 19690901 19690930 5 NA 14.6 20.3 9.8 2.87 26.9 25 3.5 199.9 5 3.8 1.9 eor
3987 19691001 19691031 5 4.59 10.4 15.2 6.8 3.1 22.6 29 3.5 128 5 28.3 8.8 eor
3987 19691101 19691130 5 5.82 5.5 8.8 2.6 4.3 15.9 36 -5.7 57 5 49 12.7 eor
3987 19691201 19691231 5 6.52 -6.3 -3.6 -8.7 2.84 1.4 18 -24.5 32.4 5 24.9 7.5 eor
3987 19700101 19700131 5 6.58 -4.9 -2.1 -7.9 3 4.5 17 -17.4 39.8 5 52.1 16.3 eor
3987 19700201 19700228 5 6.57 -2.3 0.4 -4.6 3.43 5.4 26 -17.9 41.4 5 72.9 12.3 eor
3987 19700301 19700331 5 5.67 1.1 4.9 -2.2 3.74 11.7 25 -8.3 125.1 5 68.2 13.4 eor
3987 19700401 19700430 5 6.41 5.8 9.9 2.5 3.6 17.8 24 -3.9 91.3 5 81.2 22.2 eor
3987 19700501 19700531 5 5.02 12.4 18.1 7.5 3.26 26.5 26 0 199.6 5 51.8 14.1 eor
3987 19700601 19700630 5 3.86 18.6 25.5 12.4 3.03 31.9 21 6.8 318.8 5 36.1 12 eor
3987 19700701 19700731 5 4.94 17.4 22.9 12.6 3.52 31.7 25 8.2 225.7 5 49.5 8.8 eor
3987 19700801 19700831 5 4.43 18.2 24.7 13 2.74 29.3 17 8.1 225.8 5 21.7 8.4 eor
3987 19700901 19700930 5 4.41 13.3 19.5 8.7 3.43 29.6 27 0.1 181.2 5 47.4 14 eor
3987 19701001 19701031 5 6.26 9.2 12.7 6.4 3.42 23.4 25 0 65.2 5 57.6 8.1 eor
3987 19701101 19701130 5 6.2 5.3 8.4 2.8 3.63 15.1 31 -4.7 52.5 5 57.6 11.4 eor
3987 19701201 19701231 5 6.67 1.2 3.4 -0.8 3.19 10.2 28 -10.7 28.5 5 28.2 7.2 eor
3987 19710101 19710131 5 4.84 -1.8 1.7 -4.6 3.52 10.4 23 -19.2 77.9 5 24 5.9 eor
