Date APPLE AMAZON FORD GOOGLE MICROSOFT VOLKSWAGEN
2013-06-21 52.501984 273.359985 10.689674 438.82019 28.749121 173.015778
2013-06-24 51.11039 270.609985 10.4545 433.270996 29.137974 167.680511
2013-06-25 51.121815 272.089996 10.668298 431.482697 29.09477 173.957321
2013-06-26 50.542839 277.570007 10.896343 435.193787 29.682362 171.894943
2013-06-27 49.998131 277.549988 11.152896 436.8974 29.915684 174.853989
2013-06-28 50.347298 277.690002 11.024618 438.541229 29.84655 174.853989
2013-07-01 51.958546 282.100006 11.217031 442.282227 29.691017 177.544052
2013-07-02 53.135551 283.730011 11.530596 439.507629 29.328081 177.544052
2013-07-03 53.428848 284.029999 11.708758 441.559937 29.388567 171.53627
2013-07-05 52.999695 285.880005 11.901173 445.076752 29.561394 171.53627
2013-07-08 52.698784 290.589996 11.979563 450.855072 29.665087 171.53627
2013-07-09 53.625652 291.529999 12.000943 450.92981 29.682362 180.234116
2013-07-10 53.419975 292.329987 11.915423 451.303406 29.984804 180.234116
2013-07-11 54.252888 299.660004 12.100711 458.401794 30.840281 185.067261
2013-07-12 54.153854 307.549988 12.193357 459.776642 30.822996 187.093765
2013-07-15 54.271938 306.570007 12.200483 460.6185 31.255056 189.245834
2013-07-16 54.622364 306.869995 11.829908 458.087982 31.341473 189.245834
2013-07-17 54.636337 308.690002 11.958182 457.559967 30.88349 189.245834
2013-07-18 54.820435 304.109985 12.065081 453.639648 30.62425 192.787766
2013-07-19 53.95578 305.230011 11.94393 446.625946 27.133228 193.083664
2013-07-22 54.128464 303.480011 12.143474 453.649597 27.660339 191.908981
2013-07-23 53.199036 301.059998 12.072207 450.212494 27.496155 191.908981
2013-07-24 55.931431 298.940002 12.378644 449.76416 27.617132 195.119141
2013-07-25 55.676224 303.399994 12.08646 442.192566 27.124592 195.119141
2013-07-26 55.992386 312.01001 12.129222 441.021942 27.323332 195.119141
2013-07-29 56.85577 306.100006 12.171977 439.487701 27.254204 198.571381
2013-07-30 57.557915 302.410004 12.171977 443.796539 27.522079 202.427124
2013-07-31 57.4576 301.220001 12.100292 442.217468 27.513439 202.427124
2013-08-01 57.984528 305.570007 12.322514 450.421722 27.366537 202.427124
2013-08-02 58.728561 304.209991 12.544733 451.592316 27.556644 202.427124
2013-08-05 59.605927 300.98999 12.322514 450.810242 27.392462 202.427124
2013-08-06 59.07267 300.75 12.207817 446.610992 27.288773 208.30043
2013-08-07 59.038376 296.910004 12.021441 443.662048 27.703545 208.30043
2013-08-08 58.920799 295.73999 12.171975 444.6633 28.420763 208.30043
2013-08-09 58.082375 297.26001 12.200654 443.54248 28.25658 209.591675
2013-08-12 59.732368 296.690002 12.236494 441.101654 28.403479 209.591675
2013-08-13 62.570992 293.970001 12.229326 438.979584 28.046688 212.111359
2013-08-14 63.712326 291.339996 12.107463 433.280945 28.151119 215.20491
2013-08-15 63.636925 286.470001 11.777714 428.224915 27.663807 212.021698
2013-08-16 64.201828 284.820007 11.684524 426.855042 27.672503 212.021698
2013-08-19 64.893272 285.570007 11.555493 431.20871 27.31572 212.021698
2013-08-20 64.04081 287.089996 11.691692 431.094147 27.515871 212.021698
2013-08-21 64.20565 284.570007 11.648683 433.04184 27.50717 212.021698
2013-08-22 64.282341 289.730011 11.763376 435.223663 28.185926 212.021698
2013-08-23 64.034378 290.01001 11.792053 433.480225 30.239601 212.021698
2013-08-26 64.283607 286.209991 11.763376 431.577332 29.717489 212.021698
2013-08-27 62.445732 280.929993 11.38345 423.487671 28.94301 206.955414
2013-08-28 62.740967 281.579987 11.483807 422.690643 28.734158 206.955414
2013-08-29 62.843216 283.980011 11.827892 426.117798 29.195362 202.391266
2013-08-30 62.270653 280.980011 11.605673 421.868744 29.064837 200.678589
2013-09-03 62.444466 288.799988 11.713197 428.583557 27.742121 198.481705
2013-09-04 63.736599 293.640015 12.121799 434.187561 27.150383 198.481705
2013-09-05 63.299492 294.100006 12.401366 438.137756 27.176489 198.481705
2013-09-06 63.676525 295.859985 12.186315 438.147705 27.106876 198.481705
2013-09-09 64.692596 299.709991 12.408533 442.366913 27.55068 198.024384
2013-09-10 63.218979 300.359985 12.580579 442.675751 28.185926 206.193222
2013-09-11 59.777115 299.640015 12.573412 446.421692 28.490499 206.193222
2013-09-12 60.413586 298.859985 12.465883 444.862549 28.446989 206.193222
2013-09-13 59.417957 297.920013 12.437208 442.875 28.742859 206.193222
2013-09-16 57.528954 296.059998 12.437208 442.222443 28.542709 210.676666
2013-09-17 58.193565 304.170013 12.501724 441.400513 28.655834 208.192825
2013-09-18 59.389862 312.029999 12.63792 449.973389 28.995213 212.514862
2013-09-19 60.363731 312.059998 12.659429 447.517609 29.273678 209.457153
2013-09-20 59.73877 316.339996 12.465883 449.868774 28.534012 205.027512
2013-09-23 62.707752 311.48999 12.329682 441.594788 28.490499 204.444672
2013-09-24 62.510921 314.130005 12.372693 441.76416 28.238142 206.55191
2013-09-25 61.543415 312.649994 12.322514 436.977112 28.290352 206.55191
2013-09-26 62.142822 318.119995 12.379862 437.445343 28.516605 206.55191
2013-09-27 61.699341 316.01001 12.222156 436.558685 28.951702 206.238052
2013-09-30 60.932487 312.640015 12.093126 436.31958 28.960409 203.637665
2013-10-01 62.365208 320.950012 12.322514 441.843872 29.221472 205.34137
2013-10-02 62.569702 320.51001 12.336849 442.337006 29.51734 202.292648
2013-10-03 61.783703 314.76001 12.150473 436.409241 29.465128 200.992432
2013-10-04 61.73513 319.040009 12.250831 434.546204 29.482533 200.714462
2013-10-07 62.338379 310.029999 12.050113 431.253571 28.977814 202.337448
2013-10-08 61.46801 303.230011 11.827892 425.241089 28.725452 202.337448
2013-10-09 62.190121 298.230011 11.913915 426.332001 28.777668 198.481705
2013-10-10 62.579937 305.170013 12.136135 432.498901 29.378107 198.481705
2013-10-11 62.985088 310.890015 12.265167 434.366882 29.700087 198.481705
2013-10-14 63.3979 310.700012 12.315345 436.419189 29.978548 198.481705
2013-10-15 63.735325 306.399994 12.164809 439.358185 30.013359 205.197906
2013-10-16 64.045898 310.48999 12.394198 447.338257 30.143885 206.955414
2013-10-17 64.479172 310.769989 12.516057 442.735504 30.387541 212.963211
2013-10-18 65.040237 328.929993 12.566243 503.816559 30.422359 212.290695
2013-10-21 66.634018 326.440002 12.544733 499.776703 30.448456 212.290695
2013-10-22 66.443581 332.540009 12.616422 501.619812 30.091673 214.622116
2013-10-23 67.094139 326.76001 12.559072 513.779236 29.378107 210.855972
2013-10-24 67.982399 332.209991 12.731112 510.860168 29.343296 210.855972
2013-10-25 67.221924 363.390015 12.616422 505.704498 31.092409 211.241562
2013-10-28 67.722931 358.160004 12.594911 505.604858 30.953175 208.972961
2013-10-29 66.035889 362.700012 12.623586 516.185181 30.909668 208.121094
2013-10-30 67.086464 361.079987 12.501028 513.286072 30.927073 218.119156
2013-10-31 66.805275 364.029999 12.335214 513.365784 30.81395 219.885651
2013-11-01 66.464012 359 12.176607 511.602386 30.918375 220.091873
2013-11-04 67.322884 358.73999 12.25591 511.13913 31.275158 223.006104
2013-11-05 67.156746 358.890015 12.320794 508.852692 31.8843 219.706314
2013-11-06 66.966484 356.179993 12.191026 509.465393 33.224407 223.337906
2013-11-07 65.882751 343.559998 11.93149 502.093018 32.632671 223.947617
2013-11-08 66.920204 350.309998 12.14777 506.11795 32.876328 222.073547
2013-11-11 66.726067 354.380005 12.176607 503.408112 32.710987 220.36087
2013-11-12 66.84948 349.529999 12.054049 504.000885 32.510845 220.495377
2013-11-13 66.929192 356.220001 12.328002 514.307251 33.206997 220.495377
2013-11-14 67.89724 367.399994 12.320794 515.682068 33.085175 220.495377
2013-11-15 67.489693 369.170013 12.306377 514.85022 32.928539 224.387009
2013-11-18 66.672089 366.179993 12.24149 513.848938 32.371616 227.75856
2013-11-19 66.790359 364.940002 12.162191 510.685822 32.213787 229.103577
2013-11-20 66.205444 362.570007 12.198234 509.246216 32.511902 223.364792
2013-11-21 66.994759 368.920013 12.320794 515.104248 32.792469 228.700089
2013-11-22 66.822495 372.309998 12.263121 514.018311 32.941528 229.955444
2013-11-25 67.32901 376.640015 12.212655 521.012146 33.002914 229.641586
2013-11-26 68.570824 381.369995 12.162191 527.228821 32.748646 229.641586
2013-11-27 70.185463 386.709991 12.277539 529.570068 32.967834 229.641586
2013-11-29 71.485153 393.619995 12.313586 527.816589 33.432549 232.887589
2013-12-02 70.862946 392.299988 12.299168 525.271179 33.71312 232.008835
2013-12-03 72.802834 384.660004 11.9387 524.663452 33.59037 228.520737
2013-12-04 72.633133 385.959991 11.981956 527.114258 34.142746 226.781143
2013-12-05 73.005959 384.48999 12.068469 526.695801 33.31855 227.75856
2013-12-06 71.99295 386.950012 12.039628 532.937439 33.634212 230.99556
2013-12-09 72.816994 384.890015 11.9387 537.057007 33.94109 231.883316
2013-12-10 72.70385 387.779999 11.917072 540.30481 33.415001 228.655228
2013-12-11 72.165207 382.190002 11.830559 536.633545 32.976608 226.951538
2013-12-12 72.059807 381.25 11.816138 532.982239 32.634655 223.319946
2013-12-13 71.27433 384.23999 11.960327 528.414368 32.169949 226.234177
2013-12-16 71.668976 388.970001 12.154982 534.486633 32.345303 230.547226
2013-12-17 71.346321 387.649994 12.039628 532.932434 32.020889 228.431076
2013-12-18 70.803841 395.959991 11.282647 540.349609 32.073505 228.431076
2013-12-19 69.992645 395.190002 11.03032 541.081909 31.784145 234.57338
2013-12-20 70.578842 402.200012 11.116833 548.255005 32.266399 235.021729
2013-12-23 73.287506 402.920013 10.922177 555.467957 32.108578 235.021729
2013-12-24 72.976387 399.200012 10.951018 553.844055 32.511902 235.021729
2013-12-26 72.491737 404.390015 11.051949 556.643555 32.827541 235.111404
2013-12-27 72.001923 398.079987 11.03032 557.111816 32.696033 242.464203
2013-12-30 71.285904 393.369995 11.015899 552.658508 32.696033 244.194794
2013-12-31 72.121513 398.790009 11.124041 558.262512 32.80125 244.194794
2014-01-02 71.107201 397.970001 11.13125 554.481689 32.58205 236.662643
2014-01-03 69.545288 396.440002 11.181718 550.436829 32.362835 235.82872
2014-01-06 69.924515 393.630005 11.232182 556.573853 31.678938 236.635757
2014-01-07 69.424438 398.029999 11.087993 567.303589 31.924446 236.635757
2014-01-08 69.864105 401.920013 11.203343 568.484192 31.354523 235.82872
2014-01-09 68.971939 401.01001 11.419623 563.009705 31.152859 236.008087
2014-01-10 68.511696 397.660004 11.58544 562.979797 31.600014 241.074371
2014-01-13 68.870354 390.980011 11.614279 559.39325 30.670612 238.02562
2014-01-14 70.240776 397.540009 11.823349 572.553955 31.372061 234.03537
2014-01-15 71.651016 395.869995 12.039628 572.165405 32.231327 234.03537
2014-01-16 71.25119 395.799988 12.061257 575.951172 32.345303 241.074371
2014-01-17 69.505417 399.609985 11.909862 573.116821 31.898146 239.209229
2014-01-21 70.585274 407.049988 11.830559 579.677246 31.714005 240.446655
2014-01-22 70.898949 404.540009 11.93149 580.334778 31.503574 239.953476
2014-01-23 71.499313 399.869995 11.844977 577.883972 31.617563 236.635757
2014-01-24 70.199638 387.600006 11.412416 559.81665 32.275166 226.861862
2014-01-27 70.769104 386.279999 11.325903 548.558838 31.591257 226.861862
2014-01-28 65.112747 394.429993 11.333114 559.408203 31.801695 231.139053
2014-01-29 64.373535 384.200012 11.089663 551.39325 32.143642 226.144531
2014-01-30 64.248833 403.01001 11.082397 565.575073 32.319008 223.669662
2014-01-31 64.354248 358.690002 10.871648 588.279968 33.178257 219.240021
2014-02-03 64.473801 346.149994 10.573695 564.598755 31.985817 215.877457
2014-02-04 65.407135 347.950012 10.806244 566.954895 31.871834 212.425186
2014-02-05 65.89563 346.450012 10.704502 569.465515 31.407125 218.208832
2014-02-06 66.279694 354.589996 10.79171 577.814209 31.722771 222.64743
2014-02-07 67.206963 361.079987 10.878918 586.521545 32.055962 224.413895
2014-02-10 68.41095 360.869995 10.784442 584.274963 32.266399 225.516815
2014-02-11 69.312332 361.790009 10.871648 592.867798 32.590805 231.524643
2014-02-12 69.307167 349.25 10.900717 591.129272 32.853851 233.228363
2014-02-13 70.407707 357.200012 10.958855 597.709656 32.976608 237.801468
2014-02-14 70.35083 357.350006 11.075129 599.154236 32.985371 241.576523
2014-02-18 70.609474 353.649994 11.184134 603.179138 33.056034 241.971024
2014-02-19 69.494705 347.380005 11.082397 598.92511 33.135548 241.971024
2014-02-20 68.690308 349.799988 11.09693 599.806763 33.347565 238.473969
2014-02-21 67.927292 346.76001 11.016994 599.6474 33.550739 234.03537
2014-02-24 68.224747 351.779999 11.031526 603.991089 33.294548 229.103577
2014-02-25 67.51474 358.320007 11.009725 607.722107 33.162048 229.103577
2014-02-26 66.905632 359.799988 11.089663 607.806763 33.100224 229.103577
2014-02-27 68.240265 360.130005 11.184134 607.328613 33.444733 228.162048
2014-02-28 68.055313 362.100006 11.184134 605.555237 33.842247 230.90593
2014-03-03 68.2519 359.779999 11.04606 599.099426 33.374065 219.724228
2014-03-04 68.701942 363.899994 11.1696 605.186584 33.930588 227.310196
2014-03-05 68.846786 372.369995 11.358546 606.855347 33.665577 223.902802
2014-03-06 68.638573 372.160004 11.387616 607.527832 33.700912 228.780762
2014-03-07 68.59848 372.059998 11.351282 605.126831 33.480068 223.23027
2014-03-10 68.660553 370.529999 11.271344 603.522827 33.409401 217.975693
2014-03-11 69.32914 368.820007 11.118733 597.754456 33.586075 217.975693
2014-03-12 69.3964 370.640015 11.191403 601.395813 33.806915 221.481735
2014-03-13 68.625633 371.51001 11.031526 592.309875 33.471237 223.544144
2014-03-14 67.854874 373.73999 10.958855 584.210266 33.303394 219.284866
2014-03-17 68.120003 375.040009 11.104197 593.824219 33.612564 218.612335
2014-03-18 68.722649 378.769989 11.256808 603.368408 34.937641 218.612335
2014-03-19 68.704536 373.230011 11.24954 597.385864 34.690289 220.809219
2014-03-20 68.373459 368.970001 11.300411 596.344727 35.626678 217.939835
2014-03-21 68.912712 360.619995 11.242274 589.311096 35.476494 218.298492
2014-03-24 69.730057 351.850006 11.184134 576.802979 35.776855 215.20491
2014-03-25 70.480148 354.709991 11.140534 577.196533 35.635513 216.90863
2014-03-26 69.806358 343.410004 11.082397 563.87146 35.149658 216.90863
2014-03-27 69.506332 338.470001 11.082397 556.930969 34.769806 216.90863
2014-03-28 69.428749 338.290009 11.227738 558.456787 35.600174 228.027557
2014-03-31 69.413216 336.369995 11.336748 555.445007 36.209713 229.094604
2014-04-01 70.048203 342.98999 11.859982 565.607117 36.589558 230.672775
2014-04-02 70.164581 341.959991 11.961719 565.447571 36.527725 229.820923
2014-04-03 69.678329 333.619995 11.910849 568.180054 36.227371 229.238083
2014-04-04 68.776962 323 11.721904 541.652893 35.220318 230.807281
2014-04-07 67.697105 317.76001 11.583828 536.676575 35.158482 228.834549
2014-04-08 67.693222 327.070007 11.700104 553.380676 35.176163 230.269272
2014-04-09 68.582962 331.809998 11.511157 562.595398 35.750351 240.93985
2014-04-10 67.698395 317.109985 11.358546 539.468872 34.769806 240.401871
2014-04-11 67.197906 311.730011 11.358546 529.147217 34.637295 235.290726
2014-04-14 67.465599 315.910004 11.409416 531.061951 34.610786 234.61821
2014-04-15 66.98452 316.079987 11.511157 534.971252 35.114315 234.61821
2014-04-16 67.1203 323.679993 11.678301 555.016174 35.688511 237.666931
2014-04-17 67.887184 324.910004 11.627433 534.632141 35.343998 237.666931
2014-04-21 68.692894 330.869995 11.612898 527.172668 35.282162 239.128525
2014-04-22 68.761436 329.320007 11.700104 533.345703 35.326328 240.401871
2014-04-23 67.862625 324.579987 11.794576 525.497253 35.061306 240.401871
2014-04-24 73.426125 337.149994 11.859982 523.722107 35.211483 234.976868
2014-04-25 73.965424 303.829987 11.467552 514.766724 35.255661 236.142578
2014-04-28 76.829926 296.579987 11.605629 515.73407 36.103695 237.039261
2014-04-29 76.602325 300.380005 11.714637 526.255188 35.78569 237.039261
2014-04-30 76.312637 304.130005 11.828158 525.218018 35.688511 240.670822
2014-05-01 76.492416 307.890015 11.652386 529.895203 35.335155 240.401871
2014-05-02 76.634659 308.01001 11.645059 526.484558 35.061306 240.401871
2014-05-05 77.718399 310.049988 11.527877 526.364868 34.831638 236.008087
2014-05-06 76.871338 297.380005 11.396046 513.729553 34.504791 232.017807
2014-05-07 76.602325 292.709991 11.322805 508.563751 34.822803 231.973007
2014-05-08 76.465782 288.320007 11.579144 509.600891 35.017136 233.766373
2014-05-09 76.147163 292.23999 11.549849 517.309753 34.92881 233.766373
2014-05-12 77.095222 302.859985 11.601115 528.469116 35.308666 233.183502
2014-05-13 77.216141 304.640015 11.615765 531.630432 35.958076 229.551926
2014-05-14 77.230438 297.619995 11.535201 525.208069 35.797955 234.574203
2014-05-15 76.573708 295.190002 11.491257 518.556274 35.228588 232.430038
2014-05-16 77.703812 297.700012 11.542524 519.204529 35.433205 232.430038
2014-05-19 78.624557 296.76001 11.659708 527.411987 35.362041 232.430038
2014-05-20 78.640152 301.190002 11.549849 528.319519 35.299767 237.552185
2014-05-21 78.848228 305.01001 11.652386 537.464417 35.895802 237.552185
2014-05-22 78.973053 304.910004 11.652386 543.567627 35.673401 238.33107
2014-05-23 79.865181 312.23999 11.732945 551.186707 35.691181 238.33107
2014-05-27 81.36071 310.820007 11.835483 564.400452 35.75346 238.33107
2014-05-28 81.150032 310.160004 11.945341 560.142151 35.593346 239.934586
2014-05-29 82.628647 313.779999 12.113792 558.546509 35.886913 241.721359
2014-05-30 82.319153 312.549988 12.040552 558.357056 36.420677 240.392731
2014-06-02 81.753456 308.839996 12.040552 552.41333 36.287231 243.87468
2014-06-03 82.909561 307.190002 12.121115 543.447937 35.842422 242.4086
2014-06-04 83.856285 306.779999 12.296888 543.168701 35.869114 237.09404
2014-06-05 84.185326 323.570007 12.216329 552.383423 36.660873 239.842957
2014-06-06 83.953819 329.670013 12.509285 554.806763 36.901066 242.271179
2014-06-09 85.297188 327.5 12.450692 560.580933 36.714249 241.858826
2014-06-10 85.797882 332.410004 12.458018 559.015198 36.571911 241.446472
2014-06-11 85.442848 335.200012 12.377456 557.309875 36.349506 241.079971
2014-06-12 84.013641 325.910004 12.099144 549.840393 36.100418 240.94252
2014-06-13 83.094223 326.269989 12.128439 550.249268 36.678658 238.101974
2014-06-16 83.931717 327.619995 12.179706 542.789795 36.918858 239.064087
2014-06-17 83.822487 325.619995 12.296888 541.523254 37.078991 239.293167
2014-06-18 83.913513 334.380005 12.326186 551.854858 37.052299 240.163666
2014-06-19 83.622215 327 12.289568 553.380676 36.927753 240.163666
2014-06-20 82.757423 324.200012 12.209002 554.83667 37.078991 241.538116
2014-06-23 82.684586 327.23999 12.362805 563.403198 37.354763 241.950439
2014-06-24 82.183914 324.160004 12.42872 563.074097 37.141262 240.438568
2014-06-25 82.256729 327.440002 12.597174 577.065674 37.390354 237.075729
2014-06-26 82.748299 325.690002 12.597174 574.422913 37.114571 237.460556
2014-06-27 83.731461 324.570007 12.655765 575.659546 37.586067 236.498444
2014-06-30 84.59626 324.779999 12.626467 573.704895 37.096779 236.498444
2014-07-01 85.133339 332.390015 12.604495 581.074646 37.248013 237.414749
2014-07-02 85.096939 332.850006 12.611816 580.740601 37.274704 237.414749
2014-07-03 85.597595 337.48999 12.685059 583.129028 37.185738 239.293167
2014-07-07 87.36364 333.549988 12.685059 580.655823 37.354763 239.293167
2014-07-08 86.799232 323.809998 12.531257 569.526367 37.167946 239.293167
2014-07-09 86.83564 329.970001 12.765622 574.502686 37.070087 228.526581
2014-07-10 86.517044 327.920013 12.670409 569.536316 37.087879 228.526581
2014-07-11 86.680893 346.200012 12.794916 577.594238 37.443733 231.138062
2014-07-14 87.800583 355.320007 12.853511 583.268616 37.488201 232.970657
2014-07-15 86.771927 354.440002 12.846188 583.178894 37.763988 232.970657
2014-07-16 86.280357 355.899994 13.036608 581.064697 39.214054 234.849075
2014-07-17 84.741905 352.450012 12.992663 572.159119 39.614372 234.849075
2014-07-18 85.961739 358.660004 12.978018 593.450684 39.756718 228.141724
2014-07-21 85.515701 359.76001 12.963371 587.856018 39.890148 225.182068
2014-07-22 86.225731 360.839996 13.051257 593.111633 39.881268 225.411148
2014-07-23 88.474243 358.140015 13.021957 594.348206 39.916832 225.45694
2014-07-24 88.328583 358.609985 13.065907 591.725403 39.498734 224.769745
2014-07-25 88.911179 324.01001 12.904777 587.407288 39.587696 222.341507
2014-07-28 90.140106 320.410004 12.919422 588.982971 39.116199 217.622543
2014-07-29 89.557503 320 12.868156 584.006592 39.045021 216.880341
2014-07-30 89.348145 322.51001 12.879219 585.811646 38.769245 214.232224
2014-07-31 87.026825 312.98999 12.554662 570.034973 38.395622 213.132645
2014-08-01 87.509277 307.059998 12.399753 564.520081 38.128727 208.670242
2014-08-04 87.017715 313.649994 12.554662 571.58075 38.582436 208.670242
2014-08-05 86.589867 312.320007 12.444015 563.522827 38.32444 206.168716
2014-08-06 86.444214 313.890015 12.525153 564.823303 38.02198 202.686752
2014-08-07 86.435051 311.450012 12.40713 561.817505 38.457886 202.686752
2014-08-08 86.672913 316.799988 12.606297 567.212708 38.431206 202.686752
2014-08-11 87.81649 318.329987 12.665304 566.325134 38.431206 206.443604
2014-08-12 87.798195 319.320007 12.694811 561.18927 38.71587 204.336121
2014-08-13 88.960045 326.279999 12.849716 573.206238 39.214054 205.710571
2014-08-14 89.197899 333.209991 12.857092 573.076599 39.383072 205.710571
2014-08-15 89.637047 333.630005 12.768574 571.909851 39.84568 203.328156
2014-08-18 90.716583 334.529999 12.857092 580.56604 40.130352 203.328156
2014-08-19 91.96991 335.130005 12.805456 585.253174 40.57793 208.276245
2014-08-20 92.006516 335.779999 12.84234 582.889648 40.237785 208.688568
2014-08-21 92.015656 332.910004 12.834965 581.772766 40.479465 208.688568
2014-08-22 92.692642 331.589996 12.665304 580.964966 40.416813 209.559052
2014-08-25 92.893921 334.019989 12.709564 578.61145 40.434704 210.521179
2014-08-26 92.299255 341.829987 12.680059 576.277832 40.291481 210.841873
2014-08-27 93.43367 343.179993 12.805456 569.436584 40.166161 211.437469
2014-08-28 93.543465 340.019989 12.849716 567.641541 40.17511 207.497375
2014-08-29 93.772141 339.040009 12.84234 570.034973 40.667454 205.802216
2014-09-02 94.504051 342.380005 12.982492 575.749268 40.363098 205.298248
2014-09-03 90.515305 339 12.886598 576.357605 40.246719 210.017197
2014-09-04 89.765106 345.950012 12.739071 580.386536 40.515274 210.200455
2014-09-05 90.542747 346.380005 12.643177 584.475342 41.09713 212.326309
2014-09-08 89.984695 342.339996 12.392378 588.105347 41.598427 210.200455
2014-09-09 89.646179 329.75 12.266977 579.419189 41.858036 210.246292
2014-09-10 92.399879 331.329987 12.266977 581.503479 41.929638 206.901764
2014-09-11 92.793266 330.519989 12.289108 579.758301 42.072861 208.413666
2014-09-12 93.0037 331.190002 12.237474 574.043945 41.804314 207.314117
2014-09-15 92.976242 323.890015 12.148955 571.530884 41.392536 207.130844
2014-09-16 92.271805 327.76001 12.18584 578.362122 41.858036 207.72644
2014-09-17 92.930489 324 12.193217 583.168884 41.643196 205.252426
2014-09-18 93.12262 325 12.230096 587.656616 41.786419 206.214554
2014-09-19 92.363297 331.320007 12.281733 594.447937 42.538345 206.122925
2014-09-22 92.454758 324.5 12.067817 585.76178 42.126568 204.427765
2014-09-23 93.900253 323.630005 11.927667 579.538879 41.678993 197.830322
2014-09-24 93.086029 328.209991 12.104698 586.380066 42.144482 199.433884
2014-09-25 89.536415 321.929993 11.949793 573.485474 41.213509 194.531647
2014-09-26 92.171188 323.209991 12.045687 575.519897 41.544716 193.157181
2014-09-29 91.585663 321.820007 11.145764 574.781921 41.571568 192.424133
2014-09-30 92.171188 322.440002 10.909719 575.779175 41.499958 190.728973
2014-10-01 90.734871 317.459991 10.762192 566.714111 41.088188 185.139511
2014-10-02 91.393555 318.410004 10.740062 568.519104 40.962856 184.635529
2014-10-03 91.13739 322.73999 10.762192 573.704895 41.258266 182.573853
2014-10-06 91.13739 322.200012 10.710556 575.769226 41.258266 181.932465
2014-10-07 90.341476 316.980011 10.400744 562.196472 40.756962 182.528046
2014-10-08 92.216919 322.700012 10.481888 570.932495 41.875931 180.9245
2014-10-09 92.418167 315.369995 10.20896 559.344299 41.043427 179.146881
2014-10-10 92.15287 311.390015 10.172079 542.999207 39.414215 175.976471
2014-10-13 91.311218 306.450012 9.987667 531.750061 39.074055 175.939819
2014-10-14 90.341476 308.309998 10.164702 536.467102 39.145676 181.171906
2014-10-15 89.234497 305.970001 10.04668 528.578796 38.689137 177.259293
2014-10-16 88.063492 302.859985 10.312228 523.073914 38.259464 182.436417
2014-10-17 89.353439 303.640015 10.341737 509.770416 39.056164 190.774796
2014-10-20 91.265472 306.209991 10.452382 519.41394 39.458977 184.360657
2014-10-21 93.744705 315.329987 10.518768 525.098328 40.17511 187.320313
2014-10-22 94.220428 312.970001 10.422873 531.251465 39.727531 187.155396
2014-10-23 95.903763 313.179993 10.62204 542.490601 40.30043 187.155396
2014-10-24 96.260551 287.059998 10.164702 538.302063 41.294075 187.155396
2014-10-27 96.159904 289.970001 10.194205 539.289368 41.09713 186.009995
2014-10-28 97.651108 295.589996 10.445004 547.397095 41.616329 189.62941
2014-10-29 98.200035 294.119995 10.351978 547.825928 41.732697 191.507843
2014-10-30 97.870689 299.070007 10.381746 548.803284 41.222458 192.378326
2014-10-31 98.803833 305.459991 10.485938 557.549255 42.028111 195.218887
2014-11-03 100.084625 305.720001 10.411515 553.699829 42.466732 195.814484
2014-11-04 99.35276 302.809998 10.381746 552.592834 42.583115 195.951935
2014-11-05 99.59063 296.519989 10.374305 544.425293 42.842709 197.647095
2014-11-06 99.875427 296.640015 10.560358 540.555908 43.594646 197.647095
2014-11-07 100.160294 299.859985 10.545473 539.528748 43.576752 194.375885
2014-11-10 99.994888 305.109985 10.418957 545.990967 43.764729 197.097321
2014-11-11 100.79425 312.01001 10.694315 548.783325 43.74683 196.501694
2014-11-12 102.21843 311.51001 10.850601 545.811462 43.666264 191.003845
2014-11-13 103.660957 316.480011 11.111074 543.88678 44.409256 193.111389
2014-11-14 104.910561 327.820007 11.267359 542.909424 44.382393 192.323349
2014-11-17 104.735992 323.049988 11.565042 535.041016 44.274975 192.424133
2014-11-18 106.09584 324.929993 11.535276 533.565125 43.905632 200.808334
2014-11-19 105.360786 326.540009 11.490622 535.519714 43.437222 197.280563
2014-11-20 106.86763 330.540009 11.505506 533.365662 43.869606 199.855377
2014-11-21 107.014664 332.630005 11.48318 536.02832 43.221031 200.533447
2014-11-24 108.999298 335.640015 11.661792 537.793518 42.869705 200.533447
2014-11-25 108.05291 335.040009 11.669235 539.598511 42.761612 200.533447
2014-11-26 109.339249 333.570007 11.617136 538.890503 43.01384 200.533447
2014-11-28 109.274948 338.640015 11.706444 540.346497 43.06789 205.206604
2014-12-01 105.728317 326 11.736211 532.33844 43.797543 209.74231
2014-12-02 105.32402 326.309998 11.832958 532.288574 43.653416 207.497375
2014-12-03 106.518494 316.5 11.914821 529.865234 43.311108 207.497375
2014-12-04 106.114204 316.929993 11.765979 535.838867 43.99572 204.381927
2014-12-05 105.663986 312.630005 11.684116 523.821838 43.617382 210.017197
2014-12-08 103.275063 306.640015 11.48318 525.537109 42.9688 208.138763
2014-12-09 104.855431 312.5 11.48318 531.909668 42.869705 204.152863
2014-12-10 102.86161 305.839996 11.282244 524.619629 42.248138 205.160797
2014-12-11 102.558395 307.359985 11.371547 526.893433 42.491364 209.100891
2014-12-12 100.821831 307.320007 11.155725 517.239929 42.293186 202.604309
2014-12-15 99.443619 306.070007 10.627337 512.39325 42.040955 196.089355
2014-12-16 98.08374 295.059998 10.485938 494.03363 40.680733 200.991592
2014-12-17 100.527809 298.880005 10.753853 503.507629 41.203209 201.953705
2014-12-18 103.504761 297.730011 11.02177 509.700623 42.806644 203.190735
