STATIONS_ID MESS_DATUM_BEGINN MESS_DATUM_ENDE QUALITAETS_NIVEAU ART LUFTTEMPERATUR_MAXIMUM LUFTTEMPERATUR LUFTTEMPERATUR_MINIMUM WINDSTAERKE BEDECKUNGSGRAD ART.1 SONNENSCHEINDAUER ART.2 NIEDERSCHLAGSHOEHE ART.3 max.LUFTTEMPERATUR_MAXIMUM. min.LUFTTEMPERATUR_MINIMUM. max.WINDSPITZE_MAXIMUM. ART.4 max.NIEDERSCHLAGSHOEHE. eor
5792 19000801 19000831 5 1 5 1.8 -1.4 2.9 5.66 2 121.4 NA NA 6 12.6 -6.8 NA 6 NA eor
5792 19000901 19000930 5 1 5.1 2.1 -1.1 3.01 4.13 2 175 NA NA 6 9.7 -7.8 NA 6 NA eor
5792 19001001 19001031 5 1 -0.4 -3 -6.6 3.71 4.46 2 150.1 NA NA 6 7 -14.6 NA 6 NA eor
5792 19001101 19001130 5 1 -2.9 -5.1 -7.2 2.92 4.75 2 88 NA NA 6 2 -12.6 NA 6 NA eor
5792 19001201 19001231 5 1 -3.8 -6.5 -9.6 3.12 4.05 2 111.2 NA NA 6 0.9 -16 NA 6 0.6 eor
5792 19010101 19010131 5 1 -7.7 -10.9 -13.7 3.79 3.17 2 152 2 56.9 6 -0.8 -26.2 NA 6 19.3 eor
5792 19010201 19010228 5 1 -12.6 -15.7 -19.1 3.23 3.83 2 126 2 67.3 6 -4 -29.4 NA 6 20.4 eor
5792 19010301 19010331 5 1 -7.3 -10.6 -13.6 4.48 5.64 2 101.6 2 170.8 6 -2.2 -23.6 NA 6 35.5 eor
5792 19010401 19010430 5 1 -4.9 -6.8 -8.9 3.96 4.73 2 130.7 2 157.5 6 -0.2 -16.4 NA 6 30.9 eor
5792 19010501 19010531 5 1 -2.5 -4.1 -5.7 2.29 4.81 2 140 2 104.3 6 5.4 -11.7 NA 6 24.5 eor
5792 19010601 19010630 5 1 2.2 0.3 -1.7 3.07 5.86 2 112.3 2 198.8 6 7.4 -9.8 NA 6 35.8 eor
5792 19010701 19010731 5 1 3.7 1.7 -0.1 2.74 6.08 2 90.4 2 127.7 6 7.3 -2.9 NA 6 16.9 eor
5792 19010801 19010831 5 1 4.1 1.7 -0.3 2.79 5.44 2 149.2 2 220.7 6 11.4 -7.7 NA 6 37.2 eor
5792 19010901 19010930 5 1 3.2 1.2 -0.4 3.04 5.24 2 108 2 105.9 6 7.4 -5.4 NA 6 35.1 eor
5792 19011001 19011031 5 1 -0.9 -3.2 -4.8 4.05 4.09 2 149.2 2 109 6 5.2 -13.2 NA 6 55 eor
5792 19011101 19011130 5 1 -6.2 -8.6 -11 4.62 3.16 2 148.9 2 79.3 6 2.1 -21 NA 6 28.9 eor
5792 19011201 19011231 5 1 -8.1 -10.3 -12.8 5.83 5.03 2 61.4 2 89.9 6 -2.2 -19 NA 6 24.6 eor
5792 19020101 19020131 5 1 -8.1 -10.4 -13.1 5.29 4.37 2 118.4 2 64.7 6 -1.5 -23.8 NA 6 8.7 eor
5792 19020201 19020228 5 1 -7.7 -10 -12.3 5.53 5.03 2 56.2 2 22.9 6 -2.5 -17.8 NA 6 7.9 eor
5792 19020301 19020331 5 1 -8.4 -10.9 -13.3 6.07 4.57 2 137.5 2 99.1 6 -1.5 -21.1 NA 6 18.7 eor
5792 19020401 19020430 5 1 -1.9 -4.7 -7.1 3.3 5.44 2 103.4 2 45.2 6 2.1 -15.4 NA 6 11.7 eor
5792 19020501 19020531 5 1 -5.5 -8 -10.2 5.73 6.84 2 57 2 257.3 6 3.5 -15.9 NA 6 40.2 eor
5792 19020601 19020630 5 1 1.3 -1.3 -3.7 4.32 5.71 2 120.9 2 194.9 6 9.2 -10 NA 6 27.4 eor
5792 19020701 19020731 5 1 4.3 1.7 -0.4 4.43 5.58 2 137.6 2 77.4 6 11.5 -5.6 NA 6 15.1 eor
5792 19020801 19020831 5 1 4 1.3 -0.8 4.71 5.8 2 99.8 2 113.8 6 9.3 -8.3 NA 6 14.2 eor
5792 19020901 19020930 5 1 3.7 0.1 -3.2 2.97 3.49 2 210.1 2 87.2 6 13 -8.9 NA 6 23.5 eor
5792 19021001 19021031 5 1 -1.7 -4.3 -7.2 3.64 4.94 2 125.4 2 166.9 6 5.6 -13.1 NA 6 19.8 eor
5792 19021101 19021130 5 1 -3.1 -5.4 -7.7 2.53 2.41 2 157.8 2 18.1 6 2.4 -15.9 NA 6 7.9 eor
5792 19021201 19021231 5 1 -8 -10.4 -12.8 4.41 4.27 2 103.9 2 114.9 6 -2 -22 NA 6 16.4 eor
5792 19030101 19030131 5 1 -7.2 -9.8 -12.5 3.58 2.82 2 179.3 2 41.2 6 1.6 -20.1 NA 6 10.2 eor
5792 19030201 19030228 5 1 -6.6 -9.3 -12 5.13 3.9 2 132.8 2 49.9 6 1.9 -23 NA 6 21.8 eor
5792 19030301 19030331 5 1 -6.1 -9.3 -12 4.16 3.51 2 185.1 2 69.6 6 1.1 -18.2 NA 6 24.4 eor
5792 19030401 19030430 5 1 -8.6 -11.3 -14 5.38 6.47 2 64.1 2 166.9 6 -0.8 -23.1 NA 6 34.3 eor
5792 19030501 19030531 5 1 -1 -3.6 -6.4 4.23 4.94 2 111.5 2 132.1 6 4 -12.9 NA 6 23.3 eor
5792 19030601 19030630 5 1 2 -0.8 -3.1 3.21 5.89 2 97 2 182.1 6 6.8 -7.6 NA 6 32.7 eor
5792 19030701 19030731 5 1 3.7 0.7 -2 4.32 5.97 2 82.1 2 281.5 6 10.8 -8.7 NA 6 32.7 eor
5792 19030801 19030831 5 1 5.9 1.9 -1.4 4.28 4.81 2 151.3 2 191.5 6 10.9 -6.6 NA 6 30 eor
5792 19030901 19030930 5 1 5.8 1 -1.5 2.78 3.62 2 174.7 2 69.4 6 17.2 -8.8 NA 6 22.4 eor
5792 19031001 19031031 5 1 0.3 -2.9 -5.6 5.65 5.12 2 106.1 2 118 6 10.3 -12.5 NA 6 17.7 eor
5792 19031101 19031130 5 1 -4.1 -7.3 -10 5.04 4.57 2 108.7 2 86.5 6 2.5 -20 NA 6 17.4 eor
5792 19031201 19031231 5 1 -4.1 -8 -11.7 3.57 3.66 2 118.1 2 22.3 6 1.6 -16.8 NA 6 16.7 eor
5792 19040101 19040131 5 1 -5.5 -9 -11.8 3.59 3.79 2 113.8 2 44.7 6 -0.8 -21.8 NA 6 16.2 eor
5792 19040201 19040229 5 1 -6.2 -11 -14.2 4.76 5.23 2 72.2 2 181.7 6 1.1 -20.6 NA 6 52.2 eor
5792 19040301 19040331 5 1 -4.9 -8.7 -11.8 4.11 4.97 2 111.1 2 88.5 6 1.3 -19.2 NA 6 20.2 eor
5792 19040401 19040430 5 1 -2.1 -5.4 -8.9 4.42 6.36 2 110.2 2 116.1 6 5 -17.5 NA 6 31.4 eor
5792 19040501 19040531 5 1 2.4 -1.9 -6 3.31 5.67 2 153.1 2 143 6 14.6 -13.6 NA 6 24.8 eor
5792 19040601 19040630 5 1 5.3 1.2 -3.4 3.03 5.95 2 123.1 2 126.1 6 12.4 -9.4 NA 6 21.9 eor
5792 19040701 19040731 5 1 7.1 3.7 -0.7 2.84 5.55 2 159.2 2 142.7 6 12.5 -4.9 NA 6 32.9 eor
5792 19040801 19040831 5 1 5.8 2.3 -1.6 3.16 6.04 2 152.4 2 166 6 12.2 -7.4 NA 6 22.8 eor
5792 19040901 19040930 5 1 -0.1 -2.3 -4.5 2.75 5.78 2 96.1 2 156.7 6 4.8 -10.6 NA 6 32.7 eor
5792 19041001 19041031 5 1 -1.1 -3.6 -5.9 3.22 5.01 2 121.4 2 73.9 6 6.6 -14.2 NA 6 15.2 eor
5792 19041101 19041130 5 1 -6.4 -9.1 -11.8 2.97 4.8 2 105.2 2 47.8 6 4 -22.2 NA 6 8.5 eor
5792 19041201 19041231 5 1 -5.9 -8.6 -11.3 3.17 3.97 2 100.2 2 47.6 6 0.8 -25 NA 6 10.6 eor
5792 19050101 19050131 5 1 -10.5 -14 -17.3 3.92 4.9 2 102.2 2 45.1 6 -3.6 -34.6 NA 6 6.9 eor
5792 19050201 19050228 5 1 -10.2 -13 -15.2 3.53 5.03 2 96.6 2 56.3 6 -2.2 -24.8 NA 6 16 eor
5792 19050301 19050331 5 1 -6.5 -9.4 -12.2 3.39 6.05 2 94.9 2 64.4 6 -1.8 -16.8 NA 6 10 eor
5792 19050401 19050430 5 1 -4.8 -8.2 -11.3 3.33 5.89 2 106.2 2 54.3 6 0.6 -23.2 NA 6 8.3 eor
5792 19050501 19050531 5 1 0.2 -3.1 -5.5 2.43 5.46 2 145.4 2 87.6 6 6 -11.8 NA 6 14.6 eor
5792 19050601 19050630 5 1 4.2 0.8 -1.4 2.1 6.12 2 130.5 2 103.6 6 12.4 -6.2 NA 6 18.6 eor
5792 19050701 19050731 5 1 7.9 4.3 1.8 2.53 5.38 2 154.9 2 121.9 6 17.4 -4.4 NA 6 22.1 eor
5792 19050801 19050831 5 1 6.1 2.4 0 2.71 5.66 2 152.3 2 206.6 6 14 -7 NA 6 33 eor
5792 19050901 19050930 5 1 3.8 1 -1.2 2.66 5.84 2 130.8 2 97.6 6 11.4 -7.6 NA 6 19.4 eor
5792 19051001 19051031 5 1 -7.3 -9.7 -12.2 2.6 6.25 2 75.9 2 131.4 6 -1.8 -18 NA 6 36.2 eor
5792 19051101 19051130 5 1 -6.3 -8.9 -11.1 3.8 5.95 2 60.8 2 104.3 6 0.3 -17.8 NA 6 21.6 eor
5792 19051201 19051231 5 1 -5.9 -8.3 -11.1 4.13 4.01 2 114.2 2 41.1 6 -1.3 -21.7 NA 6 26.7 eor
5792 19060101 19060131 5 1 -8.8 -11.5 -14.1 4.65 5.45 2 81.7 2 38 6 -2.9 -25.7 NA 6 7.3 eor
5792 19060201 19060228 5 1 -8.4 -12 -14.9 3.76 5.94 2 78.3 2 84.5 6 -0.3 -22.9 NA 6 28.7 eor
5792 19060301 19060331 5 1 -7.2 -10.4 -13.6 4.53 5.5 2 120 2 77.2 6 0.3 -21.9 NA 6 13.9 eor
5792 19060401 19060430 5 1 -3.6 -6.9 -9.3 3.29 5.29 2 134.6 2 108.7 6 1 -17.3 NA 6 59.7 eor
5792 19060501 19060531 5 1 0.7 -2.3 -4.4 3.31 6.28 2 96.3 2 91.3 6 5.7 -13 NA 6 22.3 eor
5792 19060601 19060630 5 1 2 -0.9 -3.2 2.92 6.64 2 87.1 2 134.1 6 11.1 -8.7 NA 6 15.1 eor
5792 19060701 19060731 5 1 5.1 2.7 0.5 2.78 5.68 2 123.7 2 246.2 6 9.8 -6.1 NA 6 47.9 eor
5792 19060801 19060831 5 1 5.1 2.5 0.4 2.75 5.25 2 175.8 2 176.7 6 11.8 -6.4 NA 6 28.3 eor
5792 19060901 19060930 5 1 0.7 -1.8 -4.1 4.02 5.27 2 125.5 2 169.7 6 10.5 -12.3 NA 6 27.8 eor
5792 19061001 19061031 5 1 1.1 -1 -3.3 3.61 4.21 2 203.6 2 40.3 6 5.8 -9.7 NA 6 19.5 eor
5792 19061101 19061130 5 1 -3.2 -5.6 -8.2 5.02 4.79 2 131.2 2 68.4 6 2.9 -15.4 NA 6 30.4 eor
5792 19061201 19061231 5 1 -12.1 -15.1 -18.3 4.9 5.85 2 55.7 2 220.7 6 -4 -26.4 NA 6 40 eor
5792 19070101 19070131 5 1 -9.9 -13 -16.8 5.46 5.45 2 84.7 2 140.4 6 -4.4 -26 NA 6 18.5 eor
5792 19070201 19070228 5 1 -11.5 -13.8 -16.3 4.66 4.98 2 119.9 2 32.4 6 -6.1 -26.1 NA 6 7.6 eor
5792 19070301 19070331 5 1 -10.1 -12.9 -15.7 5.32 5.18 2 147.6 2 150 6 -3.9 -24.6 NA 6 23.4 eor
5792 19070401 19070430 5 1 -6.2 -9.3 -11.3 3.69 6.29 2 98 2 146.6 6 -1.8 -17.4 NA 6 24.6 eor
5792 19070501 19070531 5 1 2.1 -1.5 -4.1 3.91 5.44 2 206.7 2 116.9 6 7.2 -16.4 NA 6 18.3 eor
5792 19070601 19070630 5 1 3.8 0.3 -2.3 3.48 6.46 2 135.6 2 155.9 6 9.8 -8.2 NA 6 38.1 eor
5792 19070701 19070731 5 1 2.7 -0.2 -2.4 3.82 6.61 2 96.1 2 163.6 6 9.2 -8 NA 6 18 eor
5792 19070801 19070831 5 1 5.9 2.3 0 3.82 5.52 2 172.4 2 116.9 6 13 -6.8 NA 6 22.1 eor
5792 19070901 19070930 5 1 4.2 1.4 -0.5 1.74 3.26 2 200.7 2 72.1 6 7.6 -6.1 NA 6 34.1 eor
5792 19071001 19071031 5 1 0.7 -1.2 -3 2.42 4.31 2 111.9 2 24.7 6 4.1 -6.4 NA 6 9.7 eor
5792 19071101 19071130 5 1 -4 -5.9 -7.9 2.45 3.74 2 120.9 2 92.6 6 2.3 -16.8 NA 6 33.4 eor
5792 19071201 19071231 5 1 -6.2 -9.1 -11.4 4.87 5.82 2 43.8 2 112.3 6 0.8 -17.6 NA 6 23 eor
5792 19080101 19080131 5 1 -6.5 -9.2 -11.7 3.7 3.28 2 167.1 2 25.8 6 1.6 -23.8 NA 6 16.7 eor
5792 19080201 19080229 5 1 -10.4 -13.3 -15.8 5.62 6.5 2 56.8 2 112 6 -1 -24 NA 6 15.4 eor
5792 19080301 19080331 5 1 -9.5 -12.2 -14.5 4.12 5.68 2 120.7 2 57.7 6 -2 -20.6 NA 6 7.8 eor
5792 19080401 19080430 5 1 -6.7 -9.9 -12.7 3.92 6.79 2 78.3 2 166.8 6 -1.6 -19 NA 6 33.2 eor
5792 19080501 19080531 5 1 1.9 -0.6 -3.1 4.86 6.08 2 148.1 2 122.8 6 10.6 -9.8 NA 6 22.4 eor
5792 19080601 19080630 5 1 5.1 2 -0.5 2.95 5.72 2 191.4 2 106.9 6 10.5 -7.5 NA 6 32.1 eor
5792 19080701 19080731 5 1 4.4 1.6 -0.7 3.28 5.97 2 156.5 2 171.3 6 10.9 -5.6 NA 6 31.7 eor
5792 19080801 19080831 5 1 3.1 0.5 -1.8 3.64 6.14 2 121.5 2 196.7 6 9 -6.4 NA 6 50.1 eor
5792 19080901 19080930 5 1 1.3 -1.2 -3.7 2.76 5.31 2 156.1 2 128.9 6 6.5 -11.9 NA 6 22.7 eor
5792 19081001 19081031 5 1 0.7 -1.4 -3 2.64 2.74 2 246.7 2 18.2 6 6.3 -9.6 NA 6 16.6 eor
5792 19081101 19081130 5 1 -5.7 -7.7 -9.7 3.53 4.48 2 125.7 2 40 6 0.7 -17.6 NA 6 7.8 eor
5792 19081201 19081231 5 1 -7.6 -9.9 -11.7 3.08 4.22 2 139.9 2 31.7 6 -0.9 -21.6 NA 6 6.2 eor
5792 19090101 19090131 5 1 -9.7 -11.9 -14.1 3.74 3.79 2 162.3 2 33.2 6 -1.7 -22.2 NA 6 6.1 eor
5792 19090201 19090228 5 1 -13.8 -16.4 -19.2 4.15 5.38 2 98 2 41.7 6 -7.7 -27.8 NA 6 6.9 eor
5792 19090301 19090331 5 1 -9 -12.1 -15 3.45 5.92 2 122.4 2 85.4 6 0.3 -22.9 NA 6 12.3 eor
5792 19090401 19090430 5 1 -3.7 -6.2 -8.5 3.51 5.42 2 175.5 2 65.2 6 2.2 -22.9 NA 6 13.5 eor
5792 19090501 19090531 5 1 -1 -3.6 -6.2 2.14 5.89 2 162.3 2 113.7 6 8.2 -17.5 NA 6 19.4 eor
5792 19090601 19090630 5 1 1.6 -1.1 -3.1 2.29 6.75 2 98.4 2 139.9 6 9 -7.6 NA 6 16 eor
5792 19090701 19090731 5 1 2.7 0.2 -2.1 2.95 6.14 2 146.2 2 149.8 6 10 -7.4 NA 6 30.2 eor
5792 19090801 19090831 5 1 4.9 2 -0.3 2.28 5.57 2 186.2 2 204.1 6 10.6 -6.3 NA 6 35.8 eor
5792 19090901 19090930 5 1 1.4 -1.2 -3.4 2.19 4.92 2 148.1 2 90.8 6 7.8 -9.5 NA 6 19.9 eor
5792 19091001 19091031 5 1 -0.7 -2.6 -4.3 3.03 4.55 2 172.5 2 123.7 6 2.2 -16 NA 6 20.7 eor
5792 19091101 19091130 5 1 -7.8 -10.1 -12.4 3.64 4.32 2 142.1 2 74.3 6 0.4 -25.2 NA 6 17.8 eor
5792 19091201 19091231 5 1 -7.6 -9.5 -11.3 3.97 5.62 2 90.6 2 128.8 6 -1.5 -18.8 NA 6 45.6 eor
5792 19100101 19100131 5 1 -10.5 -12.5 -14.8 4.16 5.88 2 75 2 244.7 6 -3.6 -26.3 NA 6 59.4 eor
5792 19100201 19100228 5 1 -9.6 -11.3 -13 3.5 6.03 2 97.9 2 167.8 6 -4.3 -20.5 NA 6 46.9 eor
5792 19100301 19100331 5 1 -8.2 -9.7 -11.2 2.62 5.21 2 169.6 2 69.9 6 -4.8 -18.4 NA 6 8.7 eor
5792 19100401 19100430 5 1 -6.5 -8.3 -10.4 2.62 6.27 2 120.4 2 164.1 6 -2.1 -16.3 NA 6 18.3 eor
5792 19100501 19100531 5 1 -1.3 -3.1 -5.1 2.2 6.2 2 141.4 2 143.9 6 2.8 -9.9 NA 6 21.3 eor
5792 19100601 19100630 5 1 2.7 0.1 -2.4 3.04 6.5 2 146 2 326.4 6 7.2 -6.3 NA 6 93.4 eor
5792 19100701 19100731 5 1 2.3 -0.3 -3 2.92 6.55 2 130.4 2 345.8 6 10.8 -8 NA 6 40.3 eor
5792 19100801 19100831 5 1 3.4 0.8 -1.6 2.69 6.51 2 130.7 2 336.4 6 7.7 -6.4 NA 6 36.7 eor
5792 19100901 19100930 5 1 0 -1.9 -3.6 2.87 5.26 2 137.6 2 188.6 6 5.8 -11.2 NA 6 31.3 eor
5792 19101001 19101031 5 1 -0.1 -2 -3.7 3.44 3.67 2 147.5 2 53.7 6 6.9 -8.7 NA 6 22.7 eor
5792 19101101 19101130 5 1 -8.1 -11 -13.7 5.45 6.23 2 49.8 2 111.1 6 -2 -21.6 NA 6 17.5 eor
5792 19101201 19101231 5 1 -6.4 -8.7 -10.4 4.45 5.04 2 90.3 2 85.9 6 -1.4 -20.2 NA 6 17.7 eor
5792 19110101 19110131 5 1 -9 -11.5 -14 3.1 2.51 2 179.8 2 20 6 -1 -24.3 NA 6 8 eor
5792 19110201 19110228 5 1 -9.6 -12.9 -15.9 4.88 5.03 2 118.4 2 58.4 6 -3.2 -22.8 NA 6 17.4 eor
5792 19110301 19110331 5 1 -8.3 -10.4 -12.4 3.39 5.2 2 126 2 77.9 6 -2.4 -19.3 NA 6 17.9 eor
5792 19110401 19110430 5 1 -5.5 -8.2 -10.4 2.68 4.34 2 194.8 2 72.1 6 1.4 -20 NA 6 17.5 eor
5792 19110501 19110531 5 1 -0.6 -2.8 -4.9 3.7 6.5 2 131.7 2 204.9 6 4.5 -10 NA 6 74.1 eor
5792 19110601 19110630 5 1 2.1 -0.6 -3 3.74 6.28 2 141 2 173.9 6 7 -10.2 NA 6 17 eor
5792 19110701 19110731 5 1 6.5 3.8 1.8 2.99 4.51 2 228.8 2 68.5 6 11.9 -3.3 NA 6 14.8 eor
5792 19110801 19110831 5 1 6 3.6 1.7 3.23 4.43 2 199.7 2 46.7 6 10.9 -3.3 NA 6 9.5 eor
5792 19110901 19110930 5 1 3.9 1.3 -0.9 3.43 4.62 2 153.7 2 75.6 6 13 -9 NA 6 18 eor
5792 19111001 19111031 5 1 0.1 -2.1 -4.3 4.25 4.15 2 192.4 2 52.5 6 4.8 -12 NA 6 15.6 eor
5792 19111101 19111130 5 1 -3.6 -5.7 -7.8 4.14 4.53 2 126.1 2 31.4 6 2.7 -14.3 NA 6 11.4 eor
5792 19111201 19111231 5 1 -6.3 -9 -11.5 4.55 5.15 2 79.7 2 29.8 6 3.5 -16.7 NA 6 9.8 eor
5792 19120101 19120131 5 1 -7.4 -9.8 -12 3.71 5.38 2 75.5 2 60.5 6 -1.1 -21.3 NA 6 11 eor
5792 19120201 19120229 5 1 -6.7 -8.9 -11.3 4.32 5.41 2 84.9 2 62.8 6 -0.8 -25.2 NA 6 29.7 eor
5792 19120301 19120331 5 1 -6.2 -8.7 -11.1 4.02 5.44 2 107.7 2 91 6 -2.5 -18.5 NA 6 16.4 eor
5792 19120401 19120430 5 1 -5 -8.1 -10.9 3.56 6.18 2 104.3 2 87.8 6 0.7 -21.8 NA 6 14.7 eor
5792 19120501 19120531 5 1 -0.5 -2.7 -4.7 3.53 5.9 2 129.6 2 178.2 6 7.2 -12.5 NA 6 32.7 eor
5792 19120601 19120630 5 1 2.7 0.3 -2.2 3.08 5.58 2 145.6 2 173.4 6 8.3 -7.4 NA 6 26.1 eor
5792 19120701 19120731 5 1 4.7 1.8 -0.3 2.42 5.03 2 175.7 2 140.2 6 9.9 -5.7 NA 6 24.6 eor
5792 19120801 19120831 5 1 1.5 -0.9 -2.9 3.3 6.25 2 103.7 2 238.3 6 8 -6.9 NA 6 25.8 eor
5792 19120901 19120930 5 1 -4 -5.7 -7.4 2.62 6.3 2 72.4 2 186.5 6 0.6 -12.1 NA 6 25.9 eor
5792 19121001 19121031 5 1 -1.8 -4.6 -6.9 3.78 5.12 2 124.7 2 112.2 6 1.4 -12.6 NA 6 26.7 eor
5792 19121101 19121130 5 1 -8.5 -11.1 -13.8 4.67 5.18 2 67.1 2 80.3 6 -2.4 -20.6 NA 6 14.4 eor
5792 19121201 19121231 5 1 -4.7 -7.2 -10 4.29 4.43 2 116.2 2 74.1 6 -0.2 -17 NA 6 15.5 eor
5792 19130101 19130131 5 1 -8 -10.3 -12.2 4.44 5.01 2 90.9 2 75.8 6 0.6 -17.9 NA 6 15.1 eor
5792 19130201 19130228 5 1 -8.6 -11.5 -14.6 3.72 3.38 2 169 2 27.3 6 -2.3 -21.6 NA 6 5.7 eor
5792 19130301 19130331 5 1 -4.4 -7.2 -10 4.75 5.07 2 154.1 2 48.9 6 2.5 -18.5 NA 6 15.7 eor
5792 19130401 19130430 5 1 -4.9 -7.7 -10.1 3.63 6.35 2 124.9 2 76.3 6 2.7 -23 NA 6 9.4 eor
5792 19130501 19130531 5 1 -0.3 -3.2 -5.6 3.58 5.88 2 162.1 2 113.3 6 7.9 -12.9 NA 6 13.3 eor
5792 19130601 19130630 5 1 2 -0.4 -2.4 4.07 6.2 2 134.4 2 200.8 6 8.9 -7.4 NA 6 29 eor
5792 19130701 19130731 5 1 0.6 -1.5 -3.3 3.68 7.04 2 75 2 232.1 6 6.5 -7.8 NA 6 21.9 eor
5792 19130801 19130831 5 1 2.5 0.2 -1.7 3.93 5.79 2 166.4 2 188.4 6 7.7 -8.9 NA 6 25.1 eor
5792 19130901 19130930 5 1 1.7 -0.7 -2.6 3.73 5.04 2 161.1 2 107.6 6 7.9 -8.9 NA 6 20 eor
5792 19131001 19131031 5 1 1.4 -0.6 -2.6 5.24 4.24 2 167.4 2 59.3 6 6.3 -12.8 NA 6 14 eor
5792 19131101 19131130 5 1 -3.3 -5.6 -7.7 5.62 5.77 2 71.7 2 112.3 6 2.5 -12.5 NA 6 16.3 eor
5792 19131201 19131231 5 1 -9.2 -11.5 -13.5 5.76 5.59 2 88.8 2 82.4 6 -3.7 -21.9 NA 6 13.5 eor
5792 19140101 19140131 5 1 -9.9 -11.7 -14.2 4.24 3.82 2 147.2 2 34 6 -2.3 -23 NA 6 9.5 eor
5792 19140201 19140228 5 1 -3.7 -6.1 -8.2 3.98 3.77 2 149.4 2 14.9 6 0.2 -16.2 NA 6 4.1 eor
5792 19140301 19140331 5 1 -7.3 -10.1 -12.8 5.7 5.98 2 96.6 2 73 6 0 -18.2 NA 6 11.6 eor
5792 19140401 19140430 5 1 -2.1 -5 -7.4 4.03 4.38 2 203.5 2 64.6 6 2.8 -14.6 NA 6 9.6 eor
5792 19140501 19140531 5 1 -1.1 -3.8 -6 4.04 6.52 2 127.9 2 122.6 6 6.2 -11.9 NA 6 13.3 eor
5792 19140601 19140630 5 1 1.1 -1.3 -3.6 3.67 6.43 2 98.2 2 168.4 6 9.2 -9.8 NA 6 23.4 eor
5792 19140701 19140731 5 1 3.5 0.6 -1.5 3.77 6.2 2 129.3 2 244.3 6 10.4 -6.3 NA 6 33.6 eor
5792 19140801 19140831 5 1 5.6 2.8 0.3 2.61 4.24 2 223.7 2 137.4 6 12.7 -5.9 NA 6 21.1 eor
5792 19140901 19140930 5 1 1 -1.7 -3.8 4.49 4.94 2 164.7 2 118.9 6 7.9 -11.2 NA 6 18.2 eor
5792 19141001 19141031 5 1 -2.7 -4.5 -6.2 4.65 5.03 2 131.5 2 63 6 1.3 -12.5 NA 6 18.6 eor
5792 19141101 19141130 5 1 -5.6 -7.9 -10.1 4.44 4.72 2 125.9 2 91.4 6 1.2 -19.4 NA 6 39.3 eor
5792 19141201 19141231 5 1 -6.8 -8.9 -11.3 5.72 4.89 2 96.4 2 53.3 6 0.5 -16.9 NA 6 12 eor
5792 19150101 19150131 5 1 -11.9 -14.2 -16.8 5.93 6.23 2 63.8 2 49.6 6 -4.4 -25.1 NA 6 7.3 eor
5792 19150201 19150228 5 1 -10 -12.2 -14.1 4.76 5.15 2 109.8 2 88.4 6 -4 -20.3 NA 6 20.4 eor
5792 19150301 19150331 5 1 -9 -11.2 -13.4 5.07 5.83 2 118.5 2 67.2 6 -1.4 -22.9 NA 6 7.7 eor
5792 19150401 19150430 5 1 -4.1 -7.1 -9.8 3.24 5.43 2 169.5 2 96 6 0.2 -15.4 NA 6 17.2 eor
5792 19150501 19150531 5 1 2.9 0 -1.9 3.27 5.68 2 157.2 2 89.6 6 6.1 -5.7 NA 6 17 eor
5792 19150601 19150630 5 1 5.2 2 -0.1 2.75 5.89 2 158.2 2 165.9 6 10.8 -7.3 NA 6 43.2 eor
5792 19150701 19150731 5 1 4.1 1.1 -1.5 3.35 6.13 2 165.5 2 265.5 6 10.2 -6.7 NA 6 40.4 eor
5792 19150801 19150831 5 1 2.1 -0.1 -1.9 3.39 6.48 2 134.2 2 199.1 6 8.5 -8.1 NA 6 31.8 eor
5792 19150901 19150930 5 1 0.1 -1.9 -3.7 3.9 4.58 2 193.5 2 102.3 6 4.6 -7.3 NA 6 25.5 eor
5792 19151001 19151031 5 1 -3.6 -6.1 -7.8 2.44 5.25 2 169.6 2 78.6 6 2.6 -13.6 NA 6 27.2 eor
5792 19151101 19151130 5 1 -7.8 -10.2 -12.8 5.09 5.53 2 99.6 2 67.8 6 0.5 -25.9 NA 6 10.4 eor
5792 19151201 19151231 5 1 -4 -6.6 -8.9 6.04 6.56 2 51.9 2 76.8 6 1.6 -20.4 NA 6 15.1 eor
5792 19160101 19160131 5 1 -6.5 -9 -11.1 5.62 5.24 2 115.3 2 68.3 6 -1.9 -18.8 NA 6 16.3 eor
5792 19160201 19160229 5 1 -8.4 -11.2 -13.5 5.82 5.81 2 113.8 2 51.9 6 -3.7 -21.2 NA 6 8.9 eor
5792 19160301 19160331 5 1 -4.9 -7.2 -9.4 4.58 6.22 2 112.6 2 50 6 0.3 -15 NA 6 12.7 eor
5792 19160401 19160430 5 1 -2.6 -5.5 -7.9 4.26 5.42 2 175.3 2 75.4 6 2.6 -16.5 NA 6 14.4 eor
5792 19160501 19160531 5 1 1.3 -1.7 -4.2 3.58 6.03 2 175.7 2 102.7 6 6.7 -10.5 NA 6 13.7 eor
5792 19160601 19160630 5 1 1.5 -1.2 -4 4.29 6.79 2 122.5 2 183.1 6 6.8 -8.4 NA 6 24.2 eor
5792 19160701 19160731 5 1 3.7 1 -1.2 4.45 6.43 2 148.7 2 237.3 6 10.7 -5.8 NA 6 35.5 eor
5792 19160801 19160831 5 1 3.4 1 -0.8 4.14 5.74 2 171.8 2 156.6 6 10.2 -5.7 NA 6 27.7 eor
